AP890102-0081 0:0.33223684210526316 13:0.2532894736842105 5:0.2138157894736842 14:0.12171052631578948 15:0.029605263157894735 11:0.003289473684210526 12:0.003289473684210526 16:0.003289473684210526 17:0.003289473684210526 18:0.003289473684210526 19:0.003289473684210526 1:0.003289473684210526 2:0.003289473684210526 3:0.003289473684210526 4:0.003289473684210526 6:0.003289473684210526 7:0.003289473684210526 8:0.003289473684210526 9:0.003289473684210526 10:0.003289473684210526
AP890208-0074 17:0.4367378048780488 0:0.21722560975609756 14:0.1836890243902439 11:0.08917682926829268 9:0.022103658536585365 16:0.009908536585365854 8:0.009908536585365854 19:0.006859756097560976 1:0.006859756097560976 7:0.006859756097560976 13:0.0038109756097560975 12:7.621951219512195E-4 15:7.621951219512195E-4 18:7.621951219512195E-4 2:7.621951219512195E-4 3:7.621951219512195E-4 4:7.621951219512195E-4 5:7.621951219512195E-4 6:7.621951219512195E-4 10:7.621951219512195E-4
AP890208-0129 12:0.22773972602739725 9:0.1934931506849315 18:0.14554794520547945 3:0.125 14:0.11815068493150685 15:0.02910958904109589 16:0.02910958904109589 17:0.02910958904109589 6:0.02910958904109589 2:0.02226027397260274 1:0.015410958904109588 11:0.008561643835616438 19:0.008561643835616438 4:0.008561643835616438 13:0.0017123287671232876 0:0.0017123287671232876 5:0.0017123287671232876 7:0.0017123287671232876 8:0.0017123287671232876 10:0.0017123287671232876
AP890208-0166 2:0.7243303571428571 14:0.16629464285714285 9:0.041294642857142856 6:0.014508928571428572 11:0.010044642857142858 10:0.010044642857142858 15:0.005580357142857143 0:0.005580357142857143 3:0.005580357142857143 4:0.005580357142857143 12:0.0011160714285714285 13:0.0011160714285714285 16:0.0011160714285714285 17:0.0011160714285714285 18:0.0011160714285714285 19:0.0011160714285714285 1:0.0011160714285714285 5:0.0011160714285714285 7:0.0011160714285714285 8:0.0011160714285714285
AP890208-0211 17:0.4728381374722838 14:0.184589800443459 0:0.16241685144124168 11:0.08259423503325942 16:0.033813747228381374 12:0.01385809312638581 13:0.009423503325942351 15:0.009423503325942351 3:0.009423503325942351 9:0.007206208425720621 1:0.002771618625277162 4:0.002771618625277162 6:0.002771618625277162 7:0.002771618625277162 18:5.543237250554324E-4 19:5.543237250554324E-4 2:5.543237250554324E-4 5:5.543237250554324E-4 8:5.543237250554324E-4 10:5.543237250554324E-4
AP890209-0024 10:0.745049504950495 14:0.07178217821782178 18:0.07178217821782178 13:0.03217821782178218 15:0.03217821782178218 1:0.012376237623762377 11:0.0024752475247524753 12:0.0024752475247524753 16:0.0024752475247524753 17:0.0024752475247524753 19:0.0024752475247524753 0:0.0024752475247524753 2:0.0024752475247524753 3:0.0024752475247524753 4:0.0024752475247524753 5:0.0024752475247524753 6:0.0024752475247524753 7:0.0024752475247524753 8:0.0024752475247524753 9:0.0024752475247524753
AP890209-0061 17:0.37855113636363635 0:0.22798295454545456 14:0.19957386363636365 11:0.10866477272727272 16:0.020596590909090908 9:0.01775568181818182 2:0.014914772727272728 18:0.012073863636363636 4:0.006392045454545455 7:0.006392045454545455 12:7.102272727272727E-4 13:7.102272727272727E-4 15:7.102272727272727E-4 19:7.102272727272727E-4 1:7.102272727272727E-4 3:7.102272727272727E-4 5:7.102272727272727E-4 6:7.102272727272727E-4 8:7.102272727272727E-4 10:7.102272727272727E-4
AP890209-0113 0:0.31363636363636366 2:0.2409090909090909 14:0.22272727272727272 13:0.04090909090909091 19:0.04090909090909091 11:0.022727272727272728 16:0.022727272727272728 3:0.022727272727272728 10:0.022727272727272728 12:0.004545454545454545 15:0.004545454545454545 17:0.004545454545454545 18:0.004545454545454545 1:0.004545454545454545 4:0.004545454545454545 5:0.004545454545454545 6:0.004545454545454545 7:0.004545454545454545 8:0.004545454545454545 9:0.004545454545454545
AP890209-0137 0:0.3351449275362319 17:0.3134057971014493 14:0.1322463768115942 2:0.08152173913043478 7:0.05253623188405797 4:0.02355072463768116 10:0.02355072463768116 12:0.009057971014492754 3:0.009057971014492754 11:0.0018115942028985507 13:0.0018115942028985507 15:0.0018115942028985507 16:0.0018115942028985507 18:0.0018115942028985507 19:0.0018115942028985507 1:0.0018115942028985507 5:0.0018115942028985507 6:0.0018115942028985507 8:0.0018115942028985507 9:0.0018115942028985507
AP890210-0080 14:0.37916666666666665 9:0.3125 16:0.15138888888888888 15:0.05694444444444444 0:0.034722222222222224 3:0.02361111111111111 18:0.0125 2:0.0125 11:0.001388888888888889 12:0.001388888888888889 13:0.001388888888888889 17:0.001388888888888889 19:0.001388888888888889 1:0.001388888888888889 4:0.001388888888888889 5:0.001388888888888889 6:0.001388888888888889 7:0.001388888888888889 8:0.001388888888888889 10:0.001388888888888889
AP890210-0117 2:0.5992268041237113 14:0.17654639175257733 7:0.06314432989690721 6:0.04252577319587629 19:0.037371134020618556 3:0.027061855670103094 16:0.01675257731958763 18:0.011597938144329897 4:0.006443298969072165 9:0.006443298969072165 11:0.001288659793814433 12:0.001288659793814433 13:0.001288659793814433 15:0.001288659793814433 17:0.001288659793814433 0:0.001288659793814433 1:0.001288659793814433 5:0.001288659793814433 8:0.001288659793814433 10:0.001288659793814433
AP890210-0282 5:0.4164156626506024 14:0.3049698795180723 9:0.06701807228915663 16:0.051957831325301206 1:0.04292168674698795 8:0.0338855421686747 7:0.021837349397590362 12:0.01882530120481928 13:0.01581325301204819 15:0.00677710843373494 6:0.00677710843373494 17:0.0037650602409638554 10:0.0037650602409638554 11:7.530120481927711E-4 18:7.530120481927711E-4 19:7.530120481927711E-4 0:7.530120481927711E-4 2:7.530120481927711E-4 3:7.530120481927711E-4 4:7.530120481927711E-4
AP890211-0012 6:0.6048657718120806 14:0.14513422818791946 15:0.05453020134228188 9:0.05453020134228188 10:0.051174496644295304 18:0.024328859060402684 19:0.02097315436241611 3:0.01761744966442953 12:0.010906040268456376 0:0.0041946308724832215 2:0.0041946308724832215 11:8.389261744966443E-4 13:8.389261744966443E-4 16:8.389261744966443E-4 17:8.389261744966443E-4 1:8.389261744966443E-4 4:8.389261744966443E-4 5:8.389261744966443E-4 7:8.389261744966443E-4 8:8.389261744966443E-4
AP890211-0139 17:0.509469696969697 14:0.21401515151515152 0:0.14583333333333334 13:0.03977272727272727 8:0.02462121212121212 18:0.017045454545454544 7:0.017045454545454544 3:0.00946969696969697 11:0.001893939393939394 12:0.001893939393939394 15:0.001893939393939394 16:0.001893939393939394 19:0.001893939393939394 1:0.001893939393939394 2:0.001893939393939394 4:0.001893939393939394 5:0.001893939393939394 6:0.001893939393939394 9:0.001893939393939394 10:0.001893939393939394
AP890212-0003 17:0.4463350785340314 14:0.168848167539267 2:0.168848167539267 0:0.12696335078534032 15:0.03795811518324607 13:0.017015706806282723 8:0.011780104712041885 6:0.006544502617801047 11:0.0013089005235602095 12:0.0013089005235602095 16:0.0013089005235602095 18:0.0013089005235602095 19:0.0013089005235602095 1:0.0013089005235602095 3:0.0013089005235602095 4:0.0013089005235602095 5:0.0013089005235602095 7:0.0013089005235602095 9:0.0013089005235602095 10:0.0013089005235602095
AP890212-0073 10:0.5796568627450981 14:0.18259803921568626 18:0.07965686274509803 19:0.05514705882352941 5:0.03553921568627451 3:0.020833333333333332 9:0.020833333333333332 12:0.006127450980392157 17:0.006127450980392157 11:0.0012254901960784314 13:0.0012254901960784314 15:0.0012254901960784314 16:0.0012254901960784314 0:0.0012254901960784314 1:0.0012254901960784314 2:0.0012254901960784314 4:0.0012254901960784314 6:0.0012254901960784314 7:0.0012254901960784314 8:0.0012254901960784314
AP890213-0225 9:0.4400684931506849 14:0.15924657534246575 6:0.07705479452054795 10:0.0702054794520548 3:0.05650684931506849 5:0.05650684931506849 13:0.02910958904109589 8:0.02910958904109589 16:0.02226027397260274 1:0.02226027397260274 2:0.015410958904109588 17:0.008561643835616438 11:0.0017123287671232876 12:0.0017123287671232876 15:0.0017123287671232876 18:0.0017123287671232876 19:0.0017123287671232876 0:0.0017123287671232876 4:0.0017123287671232876 7:0.0017123287671232876
AP890214-0121 7:0.5192307692307693 0:0.1791497975708502 14:0.09412955465587045 11:0.08198380566801619 10:0.04149797570850203 9:0.025303643724696356 17:0.01720647773279352 2:0.009109311740890687 8:0.009109311740890687 3:0.005060728744939271 4:0.005060728744939271 5:0.005060728744939271 12:0.0010121457489878543 13:0.0010121457489878543 15:0.0010121457489878543 16:0.0010121457489878543 18:0.0010121457489878543 19:0.0010121457489878543 1:0.0010121457489878543 6:0.0010121457489878543
AP890214-0159 19:0.29517326732673266 15:0.18378712871287128 1:0.16150990099009901 14:0.11695544554455446 18:0.08972772277227722 9:0.07735148514851485 11:0.01547029702970297 13:0.012995049504950494 12:0.01051980198019802 2:0.01051980198019802 16:0.008044554455445545 8:0.005569306930693069 6:0.003094059405940594 7:0.003094059405940594 10:0.003094059405940594 17:6.188118811881188E-4 0:6.188118811881188E-4 3:6.188118811881188E-4 4:6.188118811881188E-4 5:6.188118811881188E-4
AP890214-0230 5:0.2919520547945205 9:0.22345890410958905 14:0.19263698630136986 1:0.17893835616438356 16:0.0351027397260274 0:0.02482876712328767 12:0.01797945205479452 18:0.01113013698630137 6:0.01113013698630137 17:0.004280821917808219 11:8.561643835616438E-4 13:8.561643835616438E-4 15:8.561643835616438E-4 19:8.561643835616438E-4 2:8.561643835616438E-4 3:8.561643835616438E-4 4:8.561643835616438E-4 7:8.561643835616438E-4 8:8.561643835616438E-4 10:8.561643835616438E-4
AP890215-0041 3:0.4147887323943662 14:0.1415492957746479 10:0.1387323943661972 9:0.12746478873239436 12:0.04014084507042254 13:0.03169014084507042 1:0.03169014084507042 5:0.026056338028169014 2:0.020422535211267606 16:0.014788732394366197 11:0.006338028169014085 15:7.042253521126761E-4 17:7.042253521126761E-4 18:7.042253521126761E-4 19:7.042253521126761E-4 0:7.042253521126761E-4 4:7.042253521126761E-4 6:7.042253521126761E-4 7:7.042253521126761E-4 8:7.042253521126761E-4
AP890216-0201 7:0.45580808080808083 0:0.2638888888888889 14:0.13257575757575757 11:0.11237373737373738 18:0.006313131313131313 2:0.006313131313131313 6:0.006313131313131313 12:0.0012626262626262627 13:0.0012626262626262627 15:0.0012626262626262627 16:0.0012626262626262627 17:0.0012626262626262627 19:0.0012626262626262627 1:0.0012626262626262627 3:0.0012626262626262627 4:0.0012626262626262627 5:0.0012626262626262627 8:0.0012626262626262627 9:0.0012626262626262627 10:0.0012626262626262627
AP890217-0005 16:0.3861607142857143 14:0.28794642857142855 13:0.07366071428571429 0:0.06473214285714286 5:0.06473214285714286 1:0.029017857142857144 3:0.029017857142857144 6:0.020089285714285716 19:0.011160714285714286 8:0.011160714285714286 11:0.002232142857142857 12:0.002232142857142857 15:0.002232142857142857 17:0.002232142857142857 18:0.002232142857142857 2:0.002232142857142857 4:0.002232142857142857 7:0.002232142857142857 9:0.002232142857142857 10:0.002232142857142857
AP890217-0101 2:0.735207100591716 14:0.14940828402366865 11:0.060650887573964495 4:0.013313609467455622 12:0.0073964497041420114 13:0.0073964497041420114 1:0.0073964497041420114 15:0.0014792899408284023 16:0.0014792899408284023 17:0.0014792899408284023 18:0.0014792899408284023 19:0.0014792899408284023 0:0.0014792899408284023 3:0.0014792899408284023 5:0.0014792899408284023 6:0.0014792899408284023 7:0.0014792899408284023 8:0.0014792899408284023 9:0.0014792899408284023 10:0.0014792899408284023
AP890217-0181 19:0.27228682170542634 9:0.24903100775193798 10:0.1560077519379845 14:0.10174418604651163 18:0.06298449612403101 16:0.055232558139534885 6:0.04748062015503876 15:0.03197674418604651 4:0.012596899224806201 11:9.689922480620155E-4 12:9.689922480620155E-4 13:9.689922480620155E-4 17:9.689922480620155E-4 0:9.689922480620155E-4 1:9.689922480620155E-4 2:9.689922480620155E-4 3:9.689922480620155E-4 5:9.689922480620155E-4 7:9.689922480620155E-4 8:9.689922480620155E-4
AP890218-0005 2:0.7271634615384616 14:0.18870192307692307 18:0.04447115384615385 11:0.010817307692307692 12:0.006009615384615385 6:0.006009615384615385 13:0.001201923076923077 15:0.001201923076923077 16:0.001201923076923077 17:0.001201923076923077 19:0.001201923076923077 0:0.001201923076923077 1:0.001201923076923077 3:0.001201923076923077 4:0.001201923076923077 5:0.001201923076923077 7:0.001201923076923077 8:0.001201923076923077 9:0.001201923076923077 10:0.001201923076923077
AP890218-0043 3:0.30357142857142855 14:0.26071428571428573 12:0.14642857142857144 10:0.10357142857142858 6:0.075 8:0.03214285714285714 13:0.017857142857142856 16:0.017857142857142856 11:0.0035714285714285713 15:0.0035714285714285713 17:0.0035714285714285713 18:0.0035714285714285713 19:0.0035714285714285713 0:0.0035714285714285713 1:0.0035714285714285713 2:0.0035714285714285713 4:0.0035714285714285713 5:0.0035714285714285713 7:0.0035714285714285713 9:0.0035714285714285713
AP890219-0010 17:0.2887658227848101 11:0.21598101265822786 14:0.21281645569620253 0:0.06724683544303797 3:0.041930379746835444 1:0.03560126582278481 2:0.01977848101265823 6:0.01977848101265823 9:0.01661392405063291 10:0.01661392405063291 16:0.013449367088607595 19:0.013449367088607595 15:0.010284810126582278 13:0.007120253164556962 5:0.007120253164556962 12:0.003955696202531646 4:0.003955696202531646 8:0.003955696202531646 18:7.911392405063291E-4 7:7.911392405063291E-4
AP890219-0034 2:0.546875 0:0.19270833333333334 14:0.08854166666666667 16:0.046875 11:0.026041666666666668 12:0.026041666666666668 13:0.005208333333333333 15:0.005208333333333333 17:0.005208333333333333 18:0.005208333333333333 19:0.005208333333333333 1:0.005208333333333333 3:0.005208333333333333 4:0.005208333333333333 5:0.005208333333333333 6:0.005208333333333333 7:0.005208333333333333 8:0.005208333333333333 9:0.005208333333333333 10:0.005208333333333333
AP890219-0080 2:0.6960526315789474 14:0.2118421052631579 8:0.02763157894736842 9:0.02763157894736842 0:0.006578947368421052 1:0.006578947368421052 10:0.006578947368421052 11:0.0013157894736842105 12:0.0013157894736842105 13:0.0013157894736842105 15:0.0013157894736842105 16:0.0013157894736842105 17:0.0013157894736842105 18:0.0013157894736842105 19:0.0013157894736842105 3:0.0013157894736842105 4:0.0013157894736842105 5:0.0013157894736842105 6:0.0013157894736842105 7:0.0013157894736842105
AP890219-0110 5:0.5382653061224489 14:0.2593537414965986 16:0.09268707482993198 9:0.058673469387755105 1:0.02465986394557823 11:0.004251700680272109 13:0.004251700680272109 19:0.004251700680272109 6:0.004251700680272109 12:8.503401360544217E-4 15:8.503401360544217E-4 17:8.503401360544217E-4 18:8.503401360544217E-4 0:8.503401360544217E-4 2:8.503401360544217E-4 3:8.503401360544217E-4 4:8.503401360544217E-4 7:8.503401360544217E-4 8:8.503401360544217E-4 10:8.503401360544217E-4
AP890220-0075 7:0.3138888888888889 3:0.28055555555555556 12:0.08055555555555556 16:0.08055555555555556 4:0.08055555555555556 10:0.058333333333333334 2:0.025 13:0.013888888888888888 17:0.013888888888888888 19:0.013888888888888888 5:0.013888888888888888 11:0.002777777777777778 14:0.002777777777777778 15:0.002777777777777778 18:0.002777777777777778 0:0.002777777777777778 1:0.002777777777777778 6:0.002777777777777778 8:0.002777777777777778 9:0.002777777777777778
AP890220-0078 10:0.8134517766497462 9:0.046954314720812185 19:0.031725888324873094 3:0.031725888324873094 14:0.021573604060913704 16:0.01649746192893401 4:0.011421319796954314 7:0.011421319796954314 11:0.0012690355329949238 12:0.0012690355329949238 13:0.0012690355329949238 15:0.0012690355329949238 17:0.0012690355329949238 18:0.0012690355329949238 0:0.0012690355329949238 1:0.0012690355329949238 2:0.0012690355329949238 5:0.0012690355329949238 6:0.0012690355329949238 8:0.0012690355329949238
AP890220-0125 16:0.3516791044776119 19:0.21735074626865672 14:0.17257462686567165 0:0.06436567164179105 5:0.06436567164179105 18:0.0457089552238806 10:0.03451492537313433 4:0.01958955223880597 11:0.012126865671641791 13:0.0046641791044776115 9:0.0046641791044776115 12:9.328358208955224E-4 15:9.328358208955224E-4 17:9.328358208955224E-4 1:9.328358208955224E-4 2:9.328358208955224E-4 3:9.328358208955224E-4 6:9.328358208955224E-4 7:9.328358208955224E-4 8:9.328358208955224E-4
AP890220-0132 10:0.8318713450292398 14:0.06578947368421052 7:0.024853801169590642 1:0.019005847953216373 3:0.013157894736842105 6:0.013157894736842105 11:0.007309941520467836 8:0.007309941520467836 12:0.0014619883040935672 13:0.0014619883040935672 15:0.0014619883040935672 16:0.0014619883040935672 17:0.0014619883040935672 18:0.0014619883040935672 19:0.0014619883040935672 0:0.0014619883040935672 2:0.0014619883040935672 4:0.0014619883040935672 5:0.0014619883040935672 9:0.0014619883040935672
AP890221-0059 10:0.8316993464052288 14:0.04738562091503268 3:0.03431372549019608 13:0.021241830065359478 9:0.021241830065359478 7:0.014705882352941176 18:0.008169934640522876 11:0.0016339869281045752 12:0.0016339869281045752 15:0.0016339869281045752 16:0.0016339869281045752 17:0.0016339869281045752 19:0.0016339869281045752 0:0.0016339869281045752 1:0.0016339869281045752 2:0.0016339869281045752 4:0.0016339869281045752 5:0.0016339869281045752 6:0.0016339869281045752 8:0.0016339869281045752
AP890221-0060 2:0.7141089108910891 14:0.16955445544554457 11:0.02599009900990099 5:0.01608910891089109 17:0.011138613861386138 19:0.011138613861386138 8:0.011138613861386138 12:0.006188118811881188 15:0.006188118811881188 18:0.006188118811881188 0:0.006188118811881188 1:0.006188118811881188 13:0.0012376237623762376 16:0.0012376237623762376 3:0.0012376237623762376 4:0.0012376237623762376 6:0.0012376237623762376 7:0.0012376237623762376 9:0.0012376237623762376 10:0.0012376237623762376
AP890221-0143 2:0.7730263157894737 14:0.15899122807017543 4:0.01864035087719298 18:0.01425438596491228 15:0.009868421052631578 12:0.005482456140350877 7:0.005482456140350877 11:0.0010964912280701754 13:0.0010964912280701754 16:0.0010964912280701754 17:0.0010964912280701754 19:0.0010964912280701754 0:0.0010964912280701754 1:0.0010964912280701754 3:0.0010964912280701754 5:0.0010964912280701754 6:0.0010964912280701754 8:0.0010964912280701754 9:0.0010964912280701754 10:0.0010964912280701754
