AP890101-0050 8:0.3526490066225166 15:0.27980132450331124 4:0.173841059602649 3:0.09437086092715231 1:0.02152317880794702 14:0.014900662251655629 9:0.014900662251655629 12:0.008278145695364239 17:0.008278145695364239 18:0.008278145695364239 7:0.008278145695364239 11:0.0016556291390728477 13:0.0016556291390728477 16:0.0016556291390728477 19:0.0016556291390728477 0:0.0016556291390728477 2:0.0016556291390728477 5:0.0016556291390728477 6:0.0016556291390728477 10:0.0016556291390728477
AP890124-0217 5:0.5542553191489362 16:0.22659574468085106 3:0.13297872340425532 12:0.022340425531914895 10:0.018085106382978722 14:0.013829787234042552 2:0.009574468085106383 4:0.009574468085106383 11:0.0010638297872340426 13:0.0010638297872340426 15:0.0010638297872340426 17:0.0010638297872340426 18:0.0010638297872340426 19:0.0010638297872340426 0:0.0010638297872340426 1:0.0010638297872340426 6:0.0010638297872340426 7:0.0010638297872340426 8:0.0010638297872340426 9:0.0010638297872340426
AP890125-0071 7:0.37106299212598426 17:0.26476377952755903 12:0.11515748031496063 3:0.05610236220472441 2:0.05216535433070866 16:0.04822834645669291 19:0.03248031496062992 1:0.024606299212598427 8:0.012795275590551181 18:0.004921259842519685 0:0.004921259842519685 9:0.004921259842519685 11:9.84251968503937E-4 13:9.84251968503937E-4 14:9.84251968503937E-4 15:9.84251968503937E-4 4:9.84251968503937E-4 5:9.84251968503937E-4 6:9.84251968503937E-4 10:9.84251968503937E-4
AP890125-0108 5:0.6014705882352941 16:0.2073529411764706 3:0.13088235294117648 14:0.01911764705882353 12:0.007352941176470588 1:0.007352941176470588 6:0.007352941176470588 11:0.0014705882352941176 13:0.0014705882352941176 15:0.0014705882352941176 17:0.0014705882352941176 18:0.0014705882352941176 19:0.0014705882352941176 0:0.0014705882352941176 2:0.0014705882352941176 4:0.0014705882352941176 7:0.0014705882352941176 8:0.0014705882352941176 9:0.0014705882352941176 10:0.0014705882352941176
AP890125-0129 18:0.31644144144144143 3:0.21734234234234234 6:0.14076576576576577 11:0.10022522522522523 0:0.10022522522522523 2:0.0731981981981982 16:0.010135135135135136 8:0.010135135135135136 10:0.010135135135135136 1:0.00563063063063063 9:0.00563063063063063 12:0.0011261261261261261 13:0.0011261261261261261 14:0.0011261261261261261 15:0.0011261261261261261 17:0.0011261261261261261 19:0.0011261261261261261 4:0.0011261261261261261 5:0.0011261261261261261 7:0.0011261261261261261
AP890125-0206 18:0.3056506849315068 3:0.2268835616438356 11:0.12756849315068494 2:0.11386986301369863 0:0.10702054794520548 6:0.09332191780821918 8:0.01113013698630137 15:0.004280821917808219 12:8.561643835616438E-4 13:8.561643835616438E-4 14:8.561643835616438E-4 16:8.561643835616438E-4 17:8.561643835616438E-4 19:8.561643835616438E-4 1:8.561643835616438E-4 4:8.561643835616438E-4 5:8.561643835616438E-4 7:8.561643835616438E-4 9:8.561643835616438E-4 10:8.561643835616438E-4
AP890125-0286 18:0.5387426900584795 3:0.33114035087719296 2:0.041666666666666664 14:0.035818713450292396 15:0.015350877192982455 4:0.012426900584795321 6:0.006578947368421052 16:0.003654970760233918 19:0.003654970760233918 8:0.003654970760233918 11:7.309941520467836E-4 12:7.309941520467836E-4 13:7.309941520467836E-4 17:7.309941520467836E-4 0:7.309941520467836E-4 1:7.309941520467836E-4 5:7.309941520467836E-4 7:7.309941520467836E-4 9:7.309941520467836E-4 10:7.309941520467836E-4
AP890126-0080 13:0.4331395348837209 3:0.2238372093023256 17:0.061046511627906974 9:0.061046511627906974 12:0.04941860465116279 2:0.04941860465116279 11:0.02616279069767442 14:0.02616279069767442 19:0.014534883720930232 4:0.014534883720930232 10:0.014534883720930232 15:0.0029069767441860465 16:0.0029069767441860465 18:0.0029069767441860465 0:0.0029069767441860465 1:0.0029069767441860465 5:0.0029069767441860465 6:0.0029069767441860465 7:0.0029069767441860465 8:0.0029069767441860465
AP890126-0136 18:0.4636752136752137 3:0.24145299145299146 14:0.07051282051282051 2:0.04487179487179487 8:0.04487179487179487 19:0.027777777777777776 10:0.027777777777777776 6:0.019230769230769232 7:0.019230769230769232 12:0.010683760683760684 17:0.010683760683760684 11:0.002136752136752137 13:0.002136752136752137 15:0.002136752136752137 16:0.002136752136752137 0:0.002136752136752137 1:0.002136752136752137 4:0.002136752136752137 5:0.002136752136752137 9:0.002136752136752137
AP890126-0160 18:0.4519002375296912 3:0.24287410926365796 6:0.19536817102137768 10:0.03147268408551069 19:0.019596199524940617 17:0.0172209026128266 4:0.010095011876484561 11:0.007719714964370546 1:0.005344418052256532 7:0.005344418052256532 15:0.0029691211401425177 16:0.0029691211401425177 2:0.0029691211401425177 12:5.938242280285036E-4 13:5.938242280285036E-4 14:5.938242280285036E-4 0:5.938242280285036E-4 5:5.938242280285036E-4 8:5.938242280285036E-4 9:5.938242280285036E-4
AP890126-0175 18:0.507201646090535 3:0.3549382716049383 2:0.05864197530864197 14:0.021604938271604937 13:0.01748971193415638 10:0.013374485596707819 15:0.009259259259259259 6:0.0051440329218107 11:0.00102880658436214 12:0.00102880658436214 16:0.00102880658436214 17:0.00102880658436214 19:0.00102880658436214 0:0.00102880658436214 1:0.00102880658436214 4:0.00102880658436214 5:0.00102880658436214 7:0.00102880658436214 8:0.00102880658436214 9:0.00102880658436214
AP890126-0215 18:0.4485294117647059 3:0.18382352941176472 6:0.14852941176470588 10:0.09558823529411764 12:0.030882352941176472 14:0.01911764705882353 7:0.01911764705882353 13:0.013235294117647059 2:0.013235294117647059 11:0.007352941176470588 17:0.007352941176470588 15:0.0014705882352941176 16:0.0014705882352941176 19:0.0014705882352941176 0:0.0014705882352941176 1:0.0014705882352941176 4:0.0014705882352941176 5:0.0014705882352941176 8:0.0014705882352941176 9:0.0014705882352941176
AP890127-0133 18:0.5202205882352942 3:0.22120098039215685 6:0.12316176470588236 2:0.04963235294117647 19:0.027573529411764705 10:0.02267156862745098 14:0.010416666666666666 15:0.010416666666666666 5:0.0030637254901960784 8:0.0030637254901960784 9:0.0030637254901960784 11:6.127450980392157E-4 12:6.127450980392157E-4 13:6.127450980392157E-4 16:6.127450980392157E-4 17:6.127450980392157E-4 0:6.127450980392157E-4 1:6.127450980392157E-4 4:6.127450980392157E-4 7:6.127450980392157E-4
AP890127-0198 9:0.3605769230769231 3:0.2387820512820513 16:0.20673076923076922 5:0.06570512820512821 2:0.05929487179487179 13:0.014423076923076924 10:0.014423076923076924 1:0.008012820512820512 6:0.008012820512820512 8:0.008012820512820512 11:0.0016025641025641025 12:0.0016025641025641025 14:0.0016025641025641025 15:0.0016025641025641025 17:0.0016025641025641025 18:0.0016025641025641025 19:0.0016025641025641025 0:0.0016025641025641025 4:0.0016025641025641025 7:0.0016025641025641025
AP890128-0030 12:0.288961038961039 16:0.237012987012987 6:0.10714285714285714 1:0.08116883116883117 3:0.08116883116883117 14:0.05519480519480519 0:0.05519480519480519 8:0.02922077922077922 18:0.016233766233766232 2:0.016233766233766232 11:0.003246753246753247 13:0.003246753246753247 15:0.003246753246753247 17:0.003246753246753247 19:0.003246753246753247 4:0.003246753246753247 5:0.003246753246753247 7:0.003246753246753247 9:0.003246753246753247 10:0.003246753246753247
AP890130-0107 17:0.18548387096774194 8:0.1639784946236559 19:0.1532258064516129 1:0.1532258064516129 2:0.07795698924731183 4:0.06720430107526881 11:0.056451612903225805 5:0.056451612903225805 15:0.024193548387096774 16:0.013440860215053764 0:0.013440860215053764 7:0.013440860215053764 12:0.002688172043010753 13:0.002688172043010753 14:0.002688172043010753 18:0.002688172043010753 3:0.002688172043010753 6:0.002688172043010753 9:0.002688172043010753 10:0.002688172043010753
AP890131-0116 18:0.4780334728033473 3:0.3190376569037657 13:0.11401673640167365 19:0.02615062761506276 0:0.021966527196652718 9:0.013598326359832637 2:0.009414225941422594 10:0.005230125523012552 11:0.0010460251046025104 12:0.0010460251046025104 14:0.0010460251046025104 15:0.0010460251046025104 16:0.0010460251046025104 17:0.0010460251046025104 1:0.0010460251046025104 4:0.0010460251046025104 5:0.0010460251046025104 6:0.0010460251046025104 7:0.0010460251046025104 8:0.0010460251046025104
AP890131-0169 18:0.48621323529411764 3:0.29503676470588236 13:0.140625 10:0.019301470588235295 14:0.015625 19:0.015625 17:0.008272058823529412 12:0.004595588235294118 0:0.004595588235294118 11:9.191176470588235E-4 15:9.191176470588235E-4 16:9.191176470588235E-4 1:9.191176470588235E-4 2:9.191176470588235E-4 4:9.191176470588235E-4 5:9.191176470588235E-4 6:9.191176470588235E-4 7:9.191176470588235E-4 8:9.191176470588235E-4 9:9.191176470588235E-4
AP890131-0197 4:0.8951612903225806 3:0.03341013824884793 18:0.014976958525345621 14:0.010368663594470046 2:0.010368663594470046 15:0.00576036866359447 6:0.00576036866359447 8:0.00576036866359447 9:0.00576036866359447 11:0.001152073732718894 12:0.001152073732718894 13:0.001152073732718894 16:0.001152073732718894 17:0.001152073732718894 19:0.001152073732718894 0:0.001152073732718894 1:0.001152073732718894 5:0.001152073732718894 7:0.001152073732718894 10:0.001152073732718894
AP890201-0043 4:0.9097222222222222 3:0.044642857142857144 2:0.016865079365079364 11:0.008928571428571428 13:0.00496031746031746 12:9.92063492063492E-4 14:9.92063492063492E-4 15:9.92063492063492E-4 16:9.92063492063492E-4 17:9.92063492063492E-4 18:9.92063492063492E-4 19:9.92063492063492E-4 0:9.92063492063492E-4 1:9.92063492063492E-4 5:9.92063492063492E-4 6:9.92063492063492E-4 7:9.92063492063492E-4 8:9.92063492063492E-4 9:9.92063492063492E-4 10:9.92063492063492E-4
AP890201-0096 4:0.7709627329192547 2:0.06599378881987578 3:0.06599378881987578 8:0.03804347826086957 0:0.02251552795031056 19:0.016304347826086956 18:0.006987577639751553 12:0.0038819875776397515 11:7.763975155279503E-4 13:7.763975155279503E-4 14:7.763975155279503E-4 15:7.763975155279503E-4 16:7.763975155279503E-4 17:7.763975155279503E-4 1:7.763975155279503E-4 5:7.763975155279503E-4 6:7.763975155279503E-4 7:7.763975155279503E-4 9:7.763975155279503E-4 10:7.763975155279503E-4
AP890201-0171 4:0.7609090909090909 3:0.12454545454545454 2:0.04454545454545455 14:0.015454545454545455 19:0.015454545454545455 1:0.011818181818181818 6:0.008181818181818182 5:0.004545454545454545 7:0.004545454545454545 11:9.090909090909091E-4 12:9.090909090909091E-4 13:9.090909090909091E-4 15:9.090909090909091E-4 16:9.090909090909091E-4 17:9.090909090909091E-4 18:9.090909090909091E-4 0:9.090909090909091E-4 8:9.090909090909091E-4 9:9.090909090909091E-4 10:9.090909090909091E-4
AP890201-0196 4:0.8562834224598931 2:0.030080213903743314 0:0.027406417112299464 8:0.024732620320855617 1:0.016711229946524065 3:0.016711229946524065 11:0.006016042780748663 15:0.006016042780748663 19:0.0033422459893048127 7:0.0033422459893048127 10:0.0033422459893048127 12:6.684491978609625E-4 13:6.684491978609625E-4 14:6.684491978609625E-4 16:6.684491978609625E-4 17:6.684491978609625E-4 18:6.684491978609625E-4 5:6.684491978609625E-4 6:6.684491978609625E-4 9:6.684491978609625E-4
AP890202-0026 1:0.6080060422960725 14:0.08534743202416918 2:0.0702416918429003 3:0.06722054380664652 19:0.04003021148036254 18:0.03700906344410876 7:0.033987915407854986 8:0.02190332326283988 11:0.01283987915407855 16:0.01283987915407855 5:0.0037764350453172208 12:7.552870090634441E-4 13:7.552870090634441E-4 15:7.552870090634441E-4 17:7.552870090634441E-4 0:7.552870090634441E-4 4:7.552870090634441E-4 6:7.552870090634441E-4 9:7.552870090634441E-4 10:7.552870090634441E-4
AP890202-0027 8:0.5483576642335767 13:0.1104014598540146 7:0.10675182481751824 3:0.05930656934306569 11:0.04105839416058394 15:0.030109489051094892 1:0.02281021897810219 6:0.02281021897810219 17:0.01916058394160584 19:0.01916058394160584 2:0.008211678832116789 12:0.004562043795620438 14:9.124087591240876E-4 16:9.124087591240876E-4 18:9.124087591240876E-4 0:9.124087591240876E-4 4:9.124087591240876E-4 5:9.124087591240876E-4 9:9.124087591240876E-4 10:9.124087591240876E-4
AP890202-0089 4:0.866822429906542 8:0.050623052959501556 13:0.019470404984423675 0:0.016355140186915886 2:0.016355140186915886 14:0.010124610591900311 3:0.010124610591900311 11:7.78816199376947E-4 12:7.78816199376947E-4 15:7.78816199376947E-4 16:7.78816199376947E-4 17:7.78816199376947E-4 18:7.78816199376947E-4 19:7.78816199376947E-4 1:7.78816199376947E-4 5:7.78816199376947E-4 6:7.78816199376947E-4 7:7.78816199376947E-4 9:7.78816199376947E-4 10:7.78816199376947E-4
AP890202-0111 18:0.4941860465116279 3:0.3081395348837209 16:0.05232558139534884 19:0.029069767441860465 0:0.029069767441860465 11:0.005813953488372093 12:0.005813953488372093 13:0.005813953488372093 14:0.005813953488372093 15:0.005813953488372093 17:0.005813953488372093 1:0.005813953488372093 2:0.005813953488372093 4:0.005813953488372093 5:0.005813953488372093 6:0.005813953488372093 7:0.005813953488372093 8:0.005813953488372093 9:0.005813953488372093 10:0.005813953488372093
AP890202-0242 18:0.16264478764478765 4:0.16264478764478765 3:0.16071428571428573 1:0.1278957528957529 11:0.11052123552123552 8:0.08735521235521236 13:0.052606177606177605 6:0.02944015444015444 16:0.02750965250965251 17:0.02750965250965251 2:0.013996138996138996 19:0.010135135135135136 12:0.006274131274131274 14:0.006274131274131274 15:0.006274131274131274 10:0.006274131274131274 0:4.8262548262548264E-4 5:4.8262548262548264E-4 7:4.8262548262548264E-4 9:4.8262548262548264E-4
AP890203-0029 18:0.581140350877193 3:0.24780701754385964 16:0.046052631578947366 2:0.02850877192982456 15:0.019736842105263157 4:0.019736842105263157 9:0.019736842105263157 1:0.010964912280701754 11:0.0021929824561403508 12:0.0021929824561403508 13:0.0021929824561403508 14:0.0021929824561403508 17:0.0021929824561403508 19:0.0021929824561403508 0:0.0021929824561403508 5:0.0021929824561403508 6:0.0021929824561403508 7:0.0021929824561403508 8:0.0021929824561403508 10:0.0021929824561403508
AP890203-0161 18:0.5494791666666666 3:0.3133680555555556 14:0.0390625 6:0.025173611111111112 1:0.011284722222222222 8:0.011284722222222222 0:0.0078125 2:0.0078125 7:0.0078125 13:0.004340277777777778 16:0.004340277777777778 17:0.004340277777777778 4:0.004340277777777778 5:0.004340277777777778 11:8.680555555555555E-4 12:8.680555555555555E-4 15:8.680555555555555E-4 19:8.680555555555555E-4 9:8.680555555555555E-4 10:8.680555555555555E-4
AP890204-0017 4:0.7583955223880597 1:0.06809701492537314 2:0.05317164179104478 15:0.03451492537313433 8:0.02332089552238806 13:0.01958955223880597 3:0.012126865671641791 0:0.008395522388059701 9:0.008395522388059701 12:0.0046641791044776115 11:9.328358208955224E-4 14:9.328358208955224E-4 16:9.328358208955224E-4 17:9.328358208955224E-4 18:9.328358208955224E-4 19:9.328358208955224E-4 5:9.328358208955224E-4 6:9.328358208955224E-4 7:9.328358208955224E-4 10:9.328358208955224E-4
AP890204-0019 4:0.6677083333333333 1:0.11354166666666667 2:0.06354166666666666 15:0.05520833333333333 13:0.034375 12:0.017708333333333333 16:0.009375 3:0.009375 6:0.009375 8:0.005208333333333333 9:0.005208333333333333 11:0.0010416666666666667 14:0.0010416666666666667 17:0.0010416666666666667 18:0.0010416666666666667 19:0.0010416666666666667 0:0.0010416666666666667 5:0.0010416666666666667 7:0.0010416666666666667 10:0.0010416666666666667
AP890204-0032 18:0.4222488038277512 3:0.32177033492822965 6:0.08732057416267942 11:0.0729665071770335 15:0.04904306220095694 17:0.025119617224880382 16:0.005980861244019139 12:0.0011961722488038277 13:0.0011961722488038277 14:0.0011961722488038277 19:0.0011961722488038277 0:0.0011961722488038277 1:0.0011961722488038277 2:0.0011961722488038277 4:0.0011961722488038277 5:0.0011961722488038277 7:0.0011961722488038277 8:0.0011961722488038277 9:0.0011961722488038277 10:0.0011961722488038277
AP890204-0086 4:0.6183544303797468 1:0.09683544303797469 15:0.07658227848101266 13:0.06645569620253164 2:0.06392405063291139 3:0.05886075949367089 7:0.0031645569620253164 8:0.0031645569620253164 9:0.0031645569620253164 10:0.0031645569620253164 11:6.329113924050633E-4 12:6.329113924050633E-4 14:6.329113924050633E-4 16:6.329113924050633E-4 17:6.329113924050633E-4 18:6.329113924050633E-4 19:6.329113924050633E-4 0:6.329113924050633E-4 5:6.329113924050633E-4 6:6.329113924050633E-4
AP890204-0124 7:0.20096153846153847 9:0.1625 14:0.1201923076923077 8:0.1125 2:0.08173076923076923 3:0.06634615384615385 1:0.058653846153846154 13:0.05096153846153846 10:0.05096153846153846 4:0.03942307692307692 6:0.03173076923076923 11:0.008653846153846154 17:0.004807692307692308 18:0.004807692307692308 12:9.615384615384616E-4 15:9.615384615384616E-4 16:9.615384615384616E-4 19:9.615384615384616E-4 0:9.615384615384616E-4 5:9.615384615384616E-4
AP890206-0025 4:0.6186305732484076 1:0.09952229299363058 13:0.0804140127388535 2:0.06449044585987261 15:0.03901273885350318 8:0.03901273885350318 10:0.02308917197452229 7:0.013535031847133758 3:0.010350318471337579 12:0.003980891719745223 11:7.961783439490446E-4 14:7.961783439490446E-4 16:7.961783439490446E-4 17:7.961783439490446E-4 18:7.961783439490446E-4 19:7.961783439490446E-4 0:7.961783439490446E-4 5:7.961783439490446E-4 6:7.961783439490446E-4 9:7.961783439490446E-4
AP890206-0216 7:0.310952380952381 12:0.18333333333333332 2:0.09571428571428571 10:0.07666666666666666 14:0.055714285714285716 3:0.05380952380952381 8:0.04238095238095238 13:0.03857142857142857 1:0.03857142857142857 0:0.027142857142857142 9:0.023333333333333334 17:0.02142857142857143 19:0.015714285714285715 11:0.01380952380952381 15:4.761904761904762E-4 16:4.761904761904762E-4 18:4.761904761904762E-4 4:4.761904761904762E-4 5:4.761904761904762E-4 6:4.761904761904762E-4
AP890206-0217 7:0.30454545454545456 2:0.1893939393939394 1:0.11666666666666667 12:0.09848484848484848 3:0.08636363636363636 14:0.0803030303030303 10:0.04393939393939394 11:0.025757575757575757 5:0.025757575757575757 19:0.013636363636363636 13:0.0015151515151515152 15:0.0015151515151515152 16:0.0015151515151515152 17:0.0015151515151515152 18:0.0015151515151515152 0:0.0015151515151515152 4:0.0015151515151515152 6:0.0015151515151515152 8:0.0015151515151515152 9:0.0015151515151515152
AP890206-0230 9:0.1698813056379822 1:0.1609792284866469 2:0.1609792284866469 10:0.08086053412462908 12:0.07195845697329377 14:0.06899109792284866 3:0.06899109792284866 6:0.05712166172106825 4:0.05118694362017804 19:0.04821958456973294 13:0.03635014836795252 18:0.012611275964391691 0:0.0066765578635014835 11:7.41839762611276E-4 15:7.41839762611276E-4 16:7.41839762611276E-4 17:7.41839762611276E-4 5:7.41839762611276E-4 7:7.41839762611276E-4 8:7.41839762611276E-4
