AP890101-0010 2:0.24813432835820895 8:0.21828358208955223 6:0.13619402985074627 0:0.1287313432835821 13:0.06902985074626866 9:0.04664179104477612 12:0.024253731343283583 19:0.024253731343283583 4:0.024253731343283583 15:0.016791044776119403 1:0.016791044776119403 11:0.009328358208955223 14:0.009328358208955223 16:0.009328358208955223 17:0.009328358208955223 18:0.0018656716417910447 3:0.0018656716417910447 5:0.0018656716417910447 7:0.0018656716417910447 10:0.0018656716417910447
AP890202-0121 3:0.7947470817120622 15:0.1254863813229572 8:0.03599221789883268 14:0.008754863813229572 7:0.008754863813229572 12:0.0048638132295719845 16:0.0048638132295719845 18:0.0048638132295719845 11:9.727626459143969E-4 13:9.727626459143969E-4 17:9.727626459143969E-4 19:9.727626459143969E-4 0:9.727626459143969E-4 1:9.727626459143969E-4 2:9.727626459143969E-4 4:9.727626459143969E-4 5:9.727626459143969E-4 6:9.727626459143969E-4 9:9.727626459143969E-4 10:9.727626459143969E-4
AP890202-0171 7:0.5424311926605505 8:0.1341743119266055 16:0.12958715596330275 15:0.07454128440366972 14:0.051605504587155966 17:0.0194954128440367 4:0.014908256880733946 5:0.010321100917431193 19:0.005733944954128441 6:0.005733944954128441 11:0.0011467889908256881 12:0.0011467889908256881 13:0.0011467889908256881 18:0.0011467889908256881 0:0.0011467889908256881 1:0.0011467889908256881 2:0.0011467889908256881 3:0.0011467889908256881 9:0.0011467889908256881 10:0.0011467889908256881
AP890202-0261 15:0.5595703125 3:0.3173828125 18:0.0439453125 14:0.0400390625 8:0.0166015625 1:0.0048828125 6:0.0048828125 11:9.765625E-4 12:9.765625E-4 13:9.765625E-4 16:9.765625E-4 17:9.765625E-4 19:9.765625E-4 0:9.765625E-4 2:9.765625E-4 4:9.765625E-4 5:9.765625E-4 7:9.765625E-4 9:9.765625E-4 10:9.765625E-4
AP890203-0177 19:0.49063400576368876 15:0.19668587896253603 3:0.10734870317002881 14:0.09293948126801153 18:0.07276657060518732 8:0.02377521613832853 17:0.0036023054755043226 10:0.0036023054755043226 11:7.204610951008645E-4 12:7.204610951008645E-4 13:7.204610951008645E-4 16:7.204610951008645E-4 0:7.204610951008645E-4 1:7.204610951008645E-4 2:7.204610951008645E-4 4:7.204610951008645E-4 5:7.204610951008645E-4 6:7.204610951008645E-4 7:7.204610951008645E-4 9:7.204610951008645E-4
AP890203-0207 19:0.3490453460620525 1:0.24164677804295942 8:0.16288782816229117 9:0.10083532219570406 7:0.05071599045346062 5:0.03162291169451074 18:0.014916467780429593 16:0.010143198090692125 0:0.010143198090692125 3:0.010143198090692125 17:0.007756563245823389 2:0.0053699284009546535 11:5.966587112171838E-4 12:5.966587112171838E-4 13:5.966587112171838E-4 14:5.966587112171838E-4 15:5.966587112171838E-4 4:5.966587112171838E-4 6:5.966587112171838E-4 10:5.966587112171838E-4
AP890203-0209 12:0.3881957773512476 8:0.21737044145873322 5:0.10412667946257198 7:0.06957773512476008 13:0.033109404990403074 11:0.027351247600767754 16:0.02543186180422265 18:0.02543186180422265 2:0.021593090211132437 0:0.019673704414587333 9:0.019673704414587333 14:0.013915547024952015 17:0.01199616122840691 1:0.01199616122840691 3:0.004318618042226488 19:0.0023992322456813818 6:0.0023992322456813818 15:4.798464491362764E-4 4:4.798464491362764E-4 10:4.798464491362764E-4
AP890203-0214 12:0.4548045602605863 8:0.18607491856677524 7:0.06718241042345277 9:0.06392508143322476 15:0.039495114006514655 4:0.03460912052117264 3:0.031351791530944625 2:0.021579804560260585 17:0.018322475570032574 13:0.01506514657980456 11:0.013436482084690555 16:0.011807817589576547 19:0.011807817589576547 0:0.01017915309446254 14:0.006921824104234527 5:0.005293159609120521 10:0.005293159609120521 6:0.002035830618892508 18:4.0716612377850165E-4 1:4.0716612377850165E-4
AP890203-0237 3:0.239321608040201 14:0.19912060301507536 15:0.1513819095477387 19:0.13379396984924624 10:0.11620603015075377 16:0.04836683417085427 7:0.04082914572864322 18:0.03077889447236181 8:0.028266331658291458 13:0.00314070351758794 4:0.00314070351758794 11:6.28140703517588E-4 12:6.28140703517588E-4 17:6.28140703517588E-4 0:6.28140703517588E-4 1:6.28140703517588E-4 2:6.28140703517588E-4 5:6.28140703517588E-4 6:6.28140703517588E-4 9:6.28140703517588E-4
AP890203-0239 19:0.44837587006960555 3:0.20707656612529002 15:0.20243619489559164 14:0.0771461716937355 8:0.023781902552204175 7:0.016821345707656612 16:0.012180974477958236 18:0.002900232018561485 2:0.002900232018561485 11:5.80046403712297E-4 12:5.80046403712297E-4 13:5.80046403712297E-4 17:5.80046403712297E-4 0:5.80046403712297E-4 1:5.80046403712297E-4 4:5.80046403712297E-4 5:5.80046403712297E-4 6:5.80046403712297E-4 9:5.80046403712297E-4 10:5.80046403712297E-4
AP890203-0277 4:0.31263736263736264 17:0.2423076923076923 8:0.15879120879120878 7:0.10384615384615385 15:0.08186813186813187 10:0.057692307692307696 3:0.018131868131868133 11:0.004945054945054945 18:0.004945054945054945 0:0.004945054945054945 13:0.0027472527472527475 6:0.0027472527472527475 12:5.494505494505495E-4 14:5.494505494505495E-4 16:5.494505494505495E-4 19:5.494505494505495E-4 1:5.494505494505495E-4 2:5.494505494505495E-4 5:5.494505494505495E-4 9:5.494505494505495E-4
AP890204-0092 4:0.35725552050473186 0:0.1553627760252366 8:0.13958990536277602 13:0.13012618296529968 6:0.07018927444794952 10:0.057570977917981075 2:0.038643533123028394 7:0.022870662460567823 1:0.01025236593059937 3:0.01025236593059937 11:7.886435331230284E-4 12:7.886435331230284E-4 14:7.886435331230284E-4 15:7.886435331230284E-4 16:7.886435331230284E-4 17:7.886435331230284E-4 18:7.886435331230284E-4 19:7.886435331230284E-4 5:7.886435331230284E-4 9:7.886435331230284E-4
AP890204-0177 14:0.2572314049586777 15:0.1787190082644628 8:0.1787190082644628 12:0.13739669421487602 10:0.10020661157024793 17:0.07128099173553719 18:0.029958677685950414 7:0.013429752066115703 13:0.009297520661157025 19:0.009297520661157025 2:0.005165289256198347 11:0.0010330578512396695 16:0.0010330578512396695 0:0.0010330578512396695 1:0.0010330578512396695 3:0.0010330578512396695 4:0.0010330578512396695 5:0.0010330578512396695 6:0.0010330578512396695 9:0.0010330578512396695
AP890204-0181 15:0.2275390625 16:0.1689453125 14:0.1376953125 19:0.1376953125 3:0.1298828125 18:0.0791015625 17:0.0517578125 4:0.0439453125 10:0.0087890625 8:0.0048828125 11:9.765625E-4 12:9.765625E-4 13:9.765625E-4 0:9.765625E-4 1:9.765625E-4 2:9.765625E-4 5:9.765625E-4 6:9.765625E-4 7:9.765625E-4 9:9.765625E-4
AP890205-0031 6:0.5166666666666667 8:0.1191358024691358 2:0.05740740740740741 4:0.05 5:0.05 0:0.047530864197530866 17:0.03518518518518519 9:0.030246913580246913 1:0.020370370370370372 14:0.017901234567901235 19:0.017901234567901235 15:0.012962962962962963 7:0.010493827160493827 18:0.005555555555555556 10:0.005555555555555556 11:6.172839506172839E-4 12:6.172839506172839E-4 13:6.172839506172839E-4 16:6.172839506172839E-4 3:6.172839506172839E-4
AP890207-0226 5:0.19567627494456763 8:0.09811529933481153 12:0.09368070953436806 18:0.08924611973392461 19:0.07815964523281596 17:0.07594235033259424 3:0.06263858093126386 7:0.06263858093126386 14:0.06042128603104213 4:0.04711751662971175 15:0.03824833702882483 10:0.024944567627494457 16:0.022727272727272728 11:0.018292682926829267 9:0.01385809312638581 13:0.007206208425720621 0:0.004988913525498891 6:0.004988913525498891 1:5.543237250554324E-4 2:5.543237250554324E-4
AP890207-0229 14:0.48848238482384826 15:0.260840108401084 8:0.10636856368563685 7:0.05758807588075881 19:0.03319783197831978 12:0.025067750677506776 17:0.006097560975609756 2:0.006097560975609756 11:0.0033875338753387536 4:0.0033875338753387536 6:0.0033875338753387536 13:6.775067750677507E-4 16:6.775067750677507E-4 18:6.775067750677507E-4 0:6.775067750677507E-4 1:6.775067750677507E-4 3:6.775067750677507E-4 5:6.775067750677507E-4 9:6.775067750677507E-4 10:6.775067750677507E-4
AP890207-0245 17:0.58203125 3:0.11328125 8:0.08203125 19:0.06640625 12:0.05078125 1:0.05078125 11:0.00390625 13:0.00390625 14:0.00390625 15:0.00390625 16:0.00390625 18:0.00390625 0:0.00390625 2:0.00390625 4:0.00390625 5:0.00390625 6:0.00390625 7:0.00390625 9:0.00390625 10:0.00390625
AP890207-0258 12:0.41247139588100684 7:0.20652173913043478 8:0.17906178489702518 5:0.039473684210526314 4:0.03260869565217391 13:0.03032036613272311 14:0.02116704805491991 3:0.02116704805491991 6:0.014302059496567507 11:0.012013729977116704 10:0.012013729977116704 17:0.005148741418764302 1:0.005148741418764302 16:0.002860411899313501 0:0.002860411899313501 15:5.720823798627002E-4 18:5.720823798627002E-4 19:5.720823798627002E-4 2:5.720823798627002E-4 9:5.720823798627002E-4
AP890207-0268 14:0.6047854785478548 8:0.26485148514851486 15:0.06023102310231023 17:0.02392739273927393 18:0.017326732673267328 13:0.014026402640264026 10:0.004125412541254125 11:8.250825082508251E-4 12:8.250825082508251E-4 16:8.250825082508251E-4 19:8.250825082508251E-4 0:8.250825082508251E-4 1:8.250825082508251E-4 2:8.250825082508251E-4 3:8.250825082508251E-4 4:8.250825082508251E-4 5:8.250825082508251E-4 6:8.250825082508251E-4 7:8.250825082508251E-4 9:8.250825082508251E-4
AP890208-0013 1:0.8156565656565656 8:0.054713804713804715 18:0.027777777777777776 13:0.02441077441077441 7:0.017676767676767676 19:0.01430976430976431 2:0.01430976430976431 3:0.01430976430976431 11:0.004208754208754209 16:0.004208754208754209 12:8.417508417508417E-4 14:8.417508417508417E-4 15:8.417508417508417E-4 17:8.417508417508417E-4 0:8.417508417508417E-4 4:8.417508417508417E-4 5:8.417508417508417E-4 6:8.417508417508417E-4 9:8.417508417508417E-4 10:8.417508417508417E-4
AP890208-0044 12:0.49808673469387754 7:0.24808673469387754 8:0.10012755102040816 5:0.056760204081632654 11:0.03125 4:0.02614795918367347 17:0.01594387755102041 3:0.008290816326530613 19:0.0031887755102040817 6:0.0031887755102040817 10:0.0031887755102040817 13:6.377551020408163E-4 14:6.377551020408163E-4 15:6.377551020408163E-4 16:6.377551020408163E-4 18:6.377551020408163E-4 0:6.377551020408163E-4 1:6.377551020408163E-4 2:6.377551020408163E-4 9:6.377551020408163E-4
AP890208-0047 17:0.3142523364485981 3:0.2441588785046729 15:0.14602803738317757 11:0.08060747663551401 7:0.05724299065420561 8:0.052570093457943924 9:0.02453271028037383 14:0.01985981308411215 18:0.010514018691588784 0:0.010514018691588784 1:0.010514018691588784 10:0.010514018691588784 2:0.005841121495327103 6:0.005841121495327103 12:0.0011682242990654205 13:0.0011682242990654205 16:0.0011682242990654205 19:0.0011682242990654205 4:0.0011682242990654205 5:0.0011682242990654205
AP890208-0163 6:0.6162587412587412 4:0.08479020979020979 8:0.0673076923076923 9:0.056818181818181816 2:0.039335664335664336 0:0.032342657342657344 15:0.025349650349650348 19:0.018356643356643356 7:0.018356643356643356 10:0.011363636363636364 16:0.007867132867132868 5:0.007867132867132868 18:0.004370629370629371 1:0.004370629370629371 11:8.741258741258741E-4 12:8.741258741258741E-4 13:8.741258741258741E-4 14:8.741258741258741E-4 17:8.741258741258741E-4 3:8.741258741258741E-4
AP890208-0254 12:0.17378752886836027 5:0.17378752886836027 8:0.11605080831408776 18:0.10912240184757506 0:0.08140877598152425 3:0.07678983833718245 1:0.05369515011547344 14:0.05138568129330254 7:0.05138568129330254 4:0.037528868360277134 17:0.030600461893764433 13:0.009815242494226328 15:0.009815242494226328 19:0.009815242494226328 16:0.007505773672055427 11:0.002886836027713626 2:0.002886836027713626 6:5.773672055427252E-4 9:5.773672055427252E-4 10:5.773672055427252E-4
AP890208-0257 14:0.5995370370370371 8:0.24459876543209877 15:0.08101851851851852 1:0.016203703703703703 13:0.013117283950617283 18:0.013117283950617283 17:0.010030864197530864 10:0.010030864197530864 9:0.0038580246913580245 11:7.716049382716049E-4 12:7.716049382716049E-4 16:7.716049382716049E-4 19:7.716049382716049E-4 0:7.716049382716049E-4 2:7.716049382716049E-4 3:7.716049382716049E-4 4:7.716049382716049E-4 5:7.716049382716049E-4 6:7.716049382716049E-4 7:7.716049382716049E-4
AP890208-0258 1:0.4256535947712418 8:0.24591503267973855 7:0.12826797385620914 5:0.04330065359477124 17:0.03349673202614379 12:0.02696078431372549 9:0.02696078431372549 3:0.02369281045751634 6:0.02369281045751634 15:0.007352941176470588 16:0.004084967320261438 4:0.004084967320261438 11:8.169934640522876E-4 13:8.169934640522876E-4 14:8.169934640522876E-4 18:8.169934640522876E-4 19:8.169934640522876E-4 0:8.169934640522876E-4 2:8.169934640522876E-4 10:8.169934640522876E-4
AP890208-0305 10:0.30080213903743314 17:0.22593582887700533 14:0.09224598930481283 15:0.06016042780748663 8:0.06016042780748663 3:0.05481283422459893 0:0.04946524064171123 12:0.04411764705882353 2:0.04411764705882353 5:0.03877005347593583 13:0.012032085561497326 16:0.0066844919786096255 11:0.001336898395721925 18:0.001336898395721925 19:0.001336898395721925 1:0.001336898395721925 4:0.001336898395721925 6:0.001336898395721925 7:0.001336898395721925 9:0.001336898395721925
AP890209-0101 6:0.6338757396449705 8:0.08949704142011834 2:0.0628698224852071 0:0.053994082840236685 9:0.05103550295857988 19:0.030325443786982247 4:0.02440828402366864 15:0.009615384615384616 12:0.006656804733727811 13:0.006656804733727811 17:0.006656804733727811 1:0.006656804733727811 7:0.006656804733727811 14:0.0036982248520710057 10:0.0036982248520710057 11:7.396449704142012E-4 16:7.396449704142012E-4 18:7.396449704142012E-4 3:7.396449704142012E-4 5:7.396449704142012E-4
AP890209-0237 15:0.5862831858407079 3:0.09955752212389381 14:0.08185840707964602 17:0.07300884955752213 8:0.05530973451327434 13:0.046460176991150445 12:0.01991150442477876 0:0.011061946902654867 11:0.0022123893805309734 16:0.0022123893805309734 18:0.0022123893805309734 19:0.0022123893805309734 1:0.0022123893805309734 2:0.0022123893805309734 4:0.0022123893805309734 5:0.0022123893805309734 6:0.0022123893805309734 7:0.0022123893805309734 9:0.0022123893805309734 10:0.0022123893805309734
AP890210-0058 10:0.44781553398058255 8:0.13228155339805825 15:0.11771844660194175 7:0.11286407766990292 14:0.07888349514563107 18:0.07888349514563107 17:0.006067961165048544 19:0.006067961165048544 1:0.006067961165048544 11:0.0012135922330097086 12:0.0012135922330097086 13:0.0012135922330097086 16:0.0012135922330097086 0:0.0012135922330097086 2:0.0012135922330097086 3:0.0012135922330097086 4:0.0012135922330097086 5:0.0012135922330097086 6:0.0012135922330097086 9:0.0012135922330097086
AP890210-0088 6:0.3788109756097561 8:0.13490853658536586 9:0.13490853658536586 4:0.12576219512195122 2:0.06478658536585366 0:0.04649390243902439 5:0.04649390243902439 1:0.01600609756097561 11:0.012957317073170731 12:0.009908536585365854 13:0.006859756097560976 15:0.006859756097560976 17:0.006859756097560976 10:0.0038109756097560975 14:7.621951219512195E-4 16:7.621951219512195E-4 18:7.621951219512195E-4 19:7.621951219512195E-4 3:7.621951219512195E-4 7:7.621951219512195E-4
AP890210-0135 6:0.6531339031339032 4:0.08618233618233619 2:0.054843304843304845 8:0.049145299145299144 12:0.0292022792022792 19:0.0292022792022792 9:0.023504273504273504 7:0.017806267806267807 0:0.012108262108262107 10:0.012108262108262107 16:0.009259259259259259 1:0.00641025641025641 14:0.0035612535612535613 15:0.0035612535612535613 18:0.0035612535612535613 3:0.0035612535612535613 11:7.122507122507123E-4 13:7.122507122507123E-4 17:7.122507122507123E-4 5:7.122507122507123E-4
AP890210-0203 6:0.47733918128654973 4:0.16447368421052633 8:0.1118421052631579 0:0.0533625730994152 2:0.0533625730994152 10:0.027046783625730993 11:0.02412280701754386 7:0.02412280701754386 3:0.021198830409356724 9:0.01827485380116959 18:0.006578947368421052 5:0.006578947368421052 14:0.003654970760233918 17:0.003654970760233918 12:7.309941520467836E-4 13:7.309941520467836E-4 15:7.309941520467836E-4 16:7.309941520467836E-4 19:7.309941520467836E-4 1:7.309941520467836E-4
AP890210-0255 3:0.537828947368421 15:0.15186403508771928 14:0.09923245614035088 8:0.06633771929824561 16:0.046600877192982455 19:0.046600877192982455 7:0.015899122807017545 18:0.013706140350877192 9:0.013706140350877192 17:0.0027412280701754384 11:5.482456140350877E-4 12:5.482456140350877E-4 13:5.482456140350877E-4 0:5.482456140350877E-4 1:5.482456140350877E-4 2:5.482456140350877E-4 4:5.482456140350877E-4 5:5.482456140350877E-4 6:5.482456140350877E-4 10:5.482456140350877E-4
AP890210-0264 14:0.4852941176470588 17:0.1323529411764706 0:0.07352941176470588 10:0.07352941176470588 11:0.014705882352941176 12:0.014705882352941176 13:0.014705882352941176 15:0.014705882352941176 16:0.014705882352941176 18:0.014705882352941176 19:0.014705882352941176 1:0.014705882352941176 2:0.014705882352941176 3:0.014705882352941176 4:0.014705882352941176 5:0.014705882352941176 6:0.014705882352941176 7:0.014705882352941176 8:0.014705882352941176 9:0.014705882352941176
AP890210-0265 18:0.7974452554744526 14:0.06751824817518248 3:0.03832116788321168 15:0.03102189781021898 16:0.023722627737226276 7:0.009124087591240875 8:0.009124087591240875 11:0.0018248175182481751 12:0.0018248175182481751 13:0.0018248175182481751 17:0.0018248175182481751 19:0.0018248175182481751 0:0.0018248175182481751 1:0.0018248175182481751 2:0.0018248175182481751 4:0.0018248175182481751 5:0.0018248175182481751 6:0.0018248175182481751 9:0.0018248175182481751 10:0.0018248175182481751
AP890210-0274 14:0.7096273291925466 12:0.08850931677018634 5:0.08850931677018634 8:0.05745341614906832 3:0.026397515527950312 15:0.007763975155279503 11:0.0015527950310559005 13:0.0015527950310559005 16:0.0015527950310559005 17:0.0015527950310559005 18:0.0015527950310559005 19:0.0015527950310559005 0:0.0015527950310559005 1:0.0015527950310559005 2:0.0015527950310559005 4:0.0015527950310559005 6:0.0015527950310559005 7:0.0015527950310559005 9:0.0015527950310559005 10:0.0015527950310559005
AP890210-0275 18:0.7554347826086957 3:0.08152173913043478 15:0.04528985507246377 14:0.03804347826086957 7:0.030797101449275364 6:0.016304347826086956 16:0.009057971014492754 11:0.0018115942028985507 12:0.0018115942028985507 13:0.0018115942028985507 17:0.0018115942028985507 19:0.0018115942028985507 0:0.0018115942028985507 1:0.0018115942028985507 2:0.0018115942028985507 4:0.0018115942028985507 5:0.0018115942028985507 8:0.0018115942028985507 9:0.0018115942028985507 10:0.0018115942028985507
AP890210-0287 18:0.7905701754385965 3:0.0537280701754386 15:0.044956140350877194 5:0.04057017543859649 14:0.023026315789473683 11:0.01864035087719298 1:0.01425438596491228 12:0.0010964912280701754 13:0.0010964912280701754 16:0.0010964912280701754 17:0.0010964912280701754 19:0.0010964912280701754 0:0.0010964912280701754 2:0.0010964912280701754 4:0.0010964912280701754 6:0.0010964912280701754 7:0.0010964912280701754 8:0.0010964912280701754 9:0.0010964912280701754 10:0.0010964912280701754
