AP890103-0110 12:0.2755681818181818 0:0.2528409090909091 11:0.13920454545454544 4:0.10511363636363637 3:0.09375 1:0.048295454545454544 2:0.02556818181818182 17:0.014204545454545454 9:0.014204545454545454 13:0.002840909090909091 14:0.002840909090909091 15:0.002840909090909091 16:0.002840909090909091 18:0.002840909090909091 19:0.002840909090909091 5:0.002840909090909091 6:0.002840909090909091 7:0.002840909090909091 8:0.002840909090909091 10:0.002840909090909091
AP890119-0150 15:0.7014705882352941 9:0.07205882352941176 7:0.060294117647058824 1:0.054411764705882354 12:0.04264705882352941 19:0.01911764705882353 18:0.013235294117647059 3:0.013235294117647059 2:0.007352941176470588 11:0.0014705882352941176 13:0.0014705882352941176 14:0.0014705882352941176 16:0.0014705882352941176 17:0.0014705882352941176 0:0.0014705882352941176 4:0.0014705882352941176 5:0.0014705882352941176 6:0.0014705882352941176 8:0.0014705882352941176 10:0.0014705882352941176
AP890119-0244 19:0.22184684684684686 2:0.12725225225225226 11:0.11824324324324324 9:0.10923423423423423 7:0.0777027027027027 15:0.0731981981981982 13:0.06418918918918919 6:0.05067567567567568 12:0.041666666666666664 16:0.028153153153153154 1:0.02364864864864865 4:0.019144144144144143 17:0.010135135135135136 0:0.010135135135135136 10:0.010135135135135136 18:0.00563063063063063 8:0.00563063063063063 14:0.0011261261261261261 3:0.0011261261261261261 5:0.0011261261261261261
AP890119-0318 19:0.5630081300813008 9:0.1565040650406504 7:0.06707317073170732 0:0.0508130081300813 18:0.034552845528455285 10:0.034552845528455285 1:0.026422764227642278 15:0.018292682926829267 11:0.01016260162601626 13:0.01016260162601626 17:0.01016260162601626 12:0.0020325203252032522 14:0.0020325203252032522 16:0.0020325203252032522 2:0.0020325203252032522 3:0.0020325203252032522 4:0.0020325203252032522 5:0.0020325203252032522 6:0.0020325203252032522 8:0.0020325203252032522
AP890120-0014 12:0.29081632653061223 11:0.26224489795918365 1:0.16020408163265307 6:0.07040816326530612 13:0.0663265306122449 19:0.05 9:0.03775510204081633 15:0.013265306122448979 7:0.013265306122448979 17:0.009183673469387756 10:0.009183673469387756 5:0.00510204081632653 8:0.00510204081632653 14:0.0010204081632653062 16:0.0010204081632653062 18:0.0010204081632653062 0:0.0010204081632653062 2:0.0010204081632653062 3:0.0010204081632653062 4:0.0010204081632653062
AP890120-0055 1:0.30080213903743314 5:0.16711229946524064 11:0.14037433155080214 4:0.14037433155080214 12:0.08155080213903744 17:0.06550802139037433 0:0.05481283422459893 18:0.012032085561497326 6:0.012032085561497326 2:0.0066844919786096255 7:0.0066844919786096255 13:0.001336898395721925 14:0.001336898395721925 15:0.001336898395721925 16:0.001336898395721925 19:0.001336898395721925 3:0.001336898395721925 8:0.001336898395721925 9:0.001336898395721925 10:0.001336898395721925
AP890120-0098 2:0.18269230769230768 18:0.16987179487179488 6:0.15705128205128205 19:0.11858974358974358 9:0.09294871794871795 11:0.08012820512820513 17:0.0673076923076923 1:0.05448717948717949 16:0.016025641025641024 0:0.016025641025641024 5:0.016025641025641024 12:0.003205128205128205 13:0.003205128205128205 14:0.003205128205128205 15:0.003205128205128205 3:0.003205128205128205 4:0.003205128205128205 7:0.003205128205128205 8:0.003205128205128205 10:0.003205128205128205
AP890120-0133 14:0.3952702702702703 19:0.2195945945945946 11:0.13851351351351351 9:0.11148648648648649 7:0.04391891891891892 18:0.030405405405405407 8:0.016891891891891893 12:0.0033783783783783786 13:0.0033783783783783786 15:0.0033783783783783786 16:0.0033783783783783786 17:0.0033783783783783786 0:0.0033783783783783786 1:0.0033783783783783786 2:0.0033783783783783786 3:0.0033783783783783786 4:0.0033783783783783786 5:0.0033783783783783786 6:0.0033783783783783786 10:0.0033783783783783786
AP890120-0275 14:0.4048913043478261 19:0.1331521739130435 11:0.12228260869565218 9:0.10054347826086957 10:0.06793478260869565 18:0.035326086956521736 1:0.035326086956521736 5:0.035326086956521736 12:0.01358695652173913 15:0.01358695652173913 8:0.01358695652173913 13:0.002717391304347826 16:0.002717391304347826 17:0.002717391304347826 0:0.002717391304347826 2:0.002717391304347826 3:0.002717391304347826 4:0.002717391304347826 6:0.002717391304347826 7:0.002717391304347826
AP890121-0085 2:0.4642857142857143 18:0.1953781512605042 6:0.10294117647058823 7:0.06932773109243698 9:0.04411764705882353 11:0.03571428571428571 5:0.0273109243697479 14:0.018907563025210083 0:0.01050420168067227 4:0.01050420168067227 12:0.0021008403361344537 13:0.0021008403361344537 15:0.0021008403361344537 16:0.0021008403361344537 17:0.0021008403361344537 19:0.0021008403361344537 1:0.0021008403361344537 3:0.0021008403361344537 8:0.0021008403361344537 10:0.0021008403361344537
AP890122-0017 8:0.5006377551020408 1:0.2710459183673469 4:0.051658163265306124 2:0.04400510204081633 12:0.04145408163265306 16:0.023596938775510203 17:0.023596938775510203 5:0.018494897959183673 11:0.005739795918367347 7:0.005739795918367347 9:0.005739795918367347 18:0.0031887755102040817 13:6.377551020408163E-4 14:6.377551020408163E-4 15:6.377551020408163E-4 19:6.377551020408163E-4 0:6.377551020408163E-4 3:6.377551020408163E-4 6:6.377551020408163E-4 10:6.377551020408163E-4
AP890122-0037 11:0.1804932735426009 1:0.1625560538116592 10:0.1491031390134529 13:0.1446188340807175 19:0.1446188340807175 9:0.09977578475336323 0:0.04596412556053812 3:0.032511210762331835 4:0.014573991031390135 16:0.010089686098654708 7:0.005605381165919282 12:0.0011210762331838565 14:0.0011210762331838565 15:0.0011210762331838565 17:0.0011210762331838565 18:0.0011210762331838565 2:0.0011210762331838565 5:0.0011210762331838565 6:0.0011210762331838565 8:0.0011210762331838565
AP890123-0019 11:0.4584870848708487 9:0.18911439114391143 1:0.1448339483394834 14:0.06365313653136531 8:0.05627306273062731 7:0.03044280442804428 12:0.023062730627306273 10:0.008302583025830259 15:0.004612546125461255 17:0.004612546125461255 18:0.004612546125461255 0:0.004612546125461255 13:9.225092250922509E-4 16:9.225092250922509E-4 19:9.225092250922509E-4 2:9.225092250922509E-4 3:9.225092250922509E-4 4:9.225092250922509E-4 5:9.225092250922509E-4 6:9.225092250922509E-4
AP890123-0026 5:0.5038860103626943 1:0.25 9:0.07901554404145078 10:0.07901554404145078 0:0.05310880829015544 6:0.011658031088082901 14:0.006476683937823834 11:0.0012953367875647669 12:0.0012953367875647669 13:0.0012953367875647669 15:0.0012953367875647669 16:0.0012953367875647669 17:0.0012953367875647669 18:0.0012953367875647669 19:0.0012953367875647669 2:0.0012953367875647669 3:0.0012953367875647669 4:0.0012953367875647669 7:0.0012953367875647669 8:0.0012953367875647669
AP890123-0063 4:0.4393203883495146 10:0.1383495145631068 14:0.10922330097087378 1:0.06067961165048544 3:0.06067961165048544 11:0.0412621359223301 12:0.0412621359223301 5:0.0412621359223301 19:0.021844660194174758 13:0.012135922330097087 0:0.012135922330097087 15:0.0024271844660194173 16:0.0024271844660194173 17:0.0024271844660194173 18:0.0024271844660194173 2:0.0024271844660194173 6:0.0024271844660194173 7:0.0024271844660194173 8:0.0024271844660194173 9:0.0024271844660194173
AP890123-0163 13:0.7128099173553719 1:0.1012396694214876 11:0.05165289256198347 16:0.04338842975206612 10:0.03512396694214876 12:0.010330578512396695 15:0.010330578512396695 2:0.010330578512396695 14:0.002066115702479339 17:0.002066115702479339 18:0.002066115702479339 19:0.002066115702479339 0:0.002066115702479339 3:0.002066115702479339 4:0.002066115702479339 5:0.002066115702479339 6:0.002066115702479339 7:0.002066115702479339 8:0.002066115702479339 9:0.002066115702479339
AP890123-0167 11:0.5651658767772512 1:0.17180094786729858 4:0.11018957345971564 9:0.0533175355450237 18:0.024881516587677725 5:0.02014218009478673 0:0.01066350710900474 8:0.01066350710900474 12:0.005924170616113744 16:0.005924170616113744 19:0.005924170616113744 7:0.005924170616113744 13:0.001184834123222749 14:0.001184834123222749 15:0.001184834123222749 17:0.001184834123222749 2:0.001184834123222749 3:0.001184834123222749 6:0.001184834123222749 10:0.001184834123222749
AP890123-0223 0:0.8445767195767195 9:0.07208994708994709 1:0.04828042328042328 16:0.008597883597883597 13:0.005952380952380952 18:0.005952380952380952 19:0.005952380952380952 11:6.613756613756613E-4 12:6.613756613756613E-4 14:6.613756613756613E-4 15:6.613756613756613E-4 17:6.613756613756613E-4 2:6.613756613756613E-4 3:6.613756613756613E-4 4:6.613756613756613E-4 5:6.613756613756613E-4 6:6.613756613756613E-4 7:6.613756613756613E-4 8:6.613756613756613E-4 10:6.613756613756613E-4
AP890123-0243 6:0.2764900662251656 9:0.27207505518763797 2:0.20364238410596028 17:0.1153421633554084 18:0.06015452538631347 7:0.03145695364238411 1:0.011589403973509934 13:0.009381898454746136 11:0.004966887417218543 4:0.004966887417218543 19:0.0027593818984547464 8:0.0027593818984547464 12:5.518763796909492E-4 14:5.518763796909492E-4 15:5.518763796909492E-4 16:5.518763796909492E-4 0:5.518763796909492E-4 3:5.518763796909492E-4 5:5.518763796909492E-4 10:5.518763796909492E-4
AP890124-0063 3:0.3292079207920792 10:0.3292079207920792 8:0.09158415841584158 1:0.07178217821782178 5:0.06188118811881188 6:0.04207920792079208 11:0.03217821782178218 16:0.012376237623762377 12:0.0024752475247524753 13:0.0024752475247524753 14:0.0024752475247524753 15:0.0024752475247524753 17:0.0024752475247524753 18:0.0024752475247524753 19:0.0024752475247524753 0:0.0024752475247524753 2:0.0024752475247524753 4:0.0024752475247524753 7:0.0024752475247524753 9:0.0024752475247524753
AP890124-0109 7:0.3136792452830189 18:0.21933962264150944 9:0.13443396226415094 1:0.09669811320754718 13:0.06839622641509434 17:0.06839622641509434 10:0.04009433962264151 4:0.02122641509433962 15:0.01179245283018868 11:0.0023584905660377358 12:0.0023584905660377358 14:0.0023584905660377358 16:0.0023584905660377358 19:0.0023584905660377358 0:0.0023584905660377358 2:0.0023584905660377358 3:0.0023584905660377358 5:0.0023584905660377358 6:0.0023584905660377358 8:0.0023584905660377358
AP890124-0139 11:0.5826359832635983 4:0.13493723849372385 1:0.09309623430962342 9:0.06799163179916318 18:0.030334728033472803 16:0.021966527196652718 12:0.01778242677824268 10:0.01778242677824268 8:0.013598326359832637 6:0.009414225941422594 13:0.0010460251046025104 14:0.0010460251046025104 15:0.0010460251046025104 17:0.0010460251046025104 19:0.0010460251046025104 0:0.0010460251046025104 2:0.0010460251046025104 3:0.0010460251046025104 5:0.0010460251046025104 7:0.0010460251046025104
AP890124-0223 14:0.5438718662952646 1:0.11211699164345404 4:0.09818941504178273 10:0.06754874651810584 0:0.059192200557103065 6:0.031337047353760444 13:0.02298050139275766 12:0.0201949860724234 7:0.011838440111420613 15:0.006267409470752089 16:0.006267409470752089 2:0.006267409470752089 3:0.006267409470752089 5:0.003481894150417827 11:6.963788300835655E-4 17:6.963788300835655E-4 18:6.963788300835655E-4 19:6.963788300835655E-4 8:6.963788300835655E-4 9:6.963788300835655E-4
AP890124-0252 1:0.33527131782945735 19:0.27325581395348836 12:0.20348837209302326 9:0.06395348837209303 14:0.025193798449612403 16:0.025193798449612403 17:0.025193798449612403 0:0.025193798449612403 11:0.001937984496124031 13:0.001937984496124031 15:0.001937984496124031 18:0.001937984496124031 2:0.001937984496124031 3:0.001937984496124031 4:0.001937984496124031 5:0.001937984496124031 6:0.001937984496124031 7:0.001937984496124031 8:0.001937984496124031 10:0.001937984496124031
AP890125-0124 5:0.6510282776349614 10:0.14974293059125965 1:0.07519280205655526 13:0.03920308483290488 16:0.021208226221079693 7:0.013496143958868894 11:0.010925449871465296 9:0.010925449871465296 19:0.008354755784061696 14:0.005784061696658098 3:0.005784061696658098 8:0.003213367609254499 12:6.426735218508997E-4 15:6.426735218508997E-4 17:6.426735218508997E-4 18:6.426735218508997E-4 0:6.426735218508997E-4 2:6.426735218508997E-4 4:6.426735218508997E-4 6:6.426735218508997E-4
AP890125-0173 1:0.46875 3:0.16782407407407407 4:0.11689814814814815 12:0.09837962962962964 5:0.061342592592592594 9:0.028935185185185185 13:0.024305555555555556 14:0.010416666666666666 15:0.010416666666666666 11:0.0011574074074074073 16:0.0011574074074074073 17:0.0011574074074074073 18:0.0011574074074074073 19:0.0011574074074074073 0:0.0011574074074074073 2:0.0011574074074074073 6:0.0011574074074074073 7:0.0011574074074074073 8:0.0011574074074074073 10:0.0011574074074074073
AP890125-0174 3:0.8199013157894737 13:0.033717105263157895 1:0.03042763157894737 5:0.03042763157894737 10:0.027138157894736843 19:0.01069078947368421 9:0.01069078947368421 12:0.007401315789473684 6:0.007401315789473684 11:0.004111842105263158 14:0.004111842105263158 15:0.004111842105263158 0:0.004111842105263158 16:8.223684210526315E-4 17:8.223684210526315E-4 18:8.223684210526315E-4 2:8.223684210526315E-4 4:8.223684210526315E-4 7:8.223684210526315E-4 8:8.223684210526315E-4
AP890125-0191 3:0.5830223880597015 13:0.1166044776119403 1:0.11287313432835822 10:0.09421641791044776 5:0.027052238805970148 11:0.01958955223880597 8:0.01585820895522388 12:0.008395522388059701 15:0.008395522388059701 0:0.0046641791044776115 14:9.328358208955224E-4 16:9.328358208955224E-4 17:9.328358208955224E-4 18:9.328358208955224E-4 19:9.328358208955224E-4 2:9.328358208955224E-4 4:9.328358208955224E-4 6:9.328358208955224E-4 7:9.328358208955224E-4 9:9.328358208955224E-4
AP890126-0230 6:0.3254098360655738 18:0.2598360655737705 9:0.1581967213114754 7:0.07950819672131147 2:0.04672131147540984 1:0.036885245901639344 17:0.03360655737704918 12:0.01721311475409836 0:0.013934426229508197 19:0.007377049180327869 4:0.007377049180327869 3:0.004098360655737705 5:0.004098360655737705 11:8.19672131147541E-4 13:8.19672131147541E-4 14:8.19672131147541E-4 15:8.19672131147541E-4 16:8.19672131147541E-4 8:8.19672131147541E-4 10:8.19672131147541E-4
AP890126-0236 19:0.6289893617021277 10:0.07047872340425532 9:0.06515957446808511 1:0.0598404255319149 12:0.043882978723404256 3:0.027925531914893616 7:0.027925531914893616 13:0.022606382978723406 18:0.017287234042553192 11:0.011968085106382979 16:0.011968085106382979 14:0.0013297872340425532 15:0.0013297872340425532 17:0.0013297872340425532 0:0.0013297872340425532 2:0.0013297872340425532 4:0.0013297872340425532 5:0.0013297872340425532 6:0.0013297872340425532 8:0.0013297872340425532
AP890127-0050 4:0.2616731517509728 3:0.17996108949416342 10:0.17996108949416342 1:0.1254863813229572 5:0.05933852140077821 14:0.05155642023346303 11:0.03599221789883268 12:0.032101167315175094 0:0.024319066147859923 16:0.01264591439688716 19:0.01264591439688716 9:0.01264591439688716 7:0.0048638132295719845 13:9.727626459143969E-4 15:9.727626459143969E-4 17:9.727626459143969E-4 18:9.727626459143969E-4 2:9.727626459143969E-4 6:9.727626459143969E-4 8:9.727626459143969E-4
AP890127-0227 16:0.3131067961165049 1:0.30339805825242716 13:0.09951456310679611 8:0.0703883495145631 9:0.06067961165048544 12:0.0412621359223301 3:0.03155339805825243 14:0.021844660194174758 5:0.021844660194174758 18:0.012135922330097087 11:0.0024271844660194173 15:0.0024271844660194173 17:0.0024271844660194173 19:0.0024271844660194173 0:0.0024271844660194173 2:0.0024271844660194173 4:0.0024271844660194173 6:0.0024271844660194173 7:0.0024271844660194173 10:0.0024271844660194173
AP890128-0021 9:0.45306513409961685 1:0.21551724137931033 12:0.11973180076628352 11:0.08141762452107279 13:0.07375478927203065 8:0.012452107279693486 18:0.008620689655172414 4:0.008620689655172414 14:0.004789272030651341 0:0.004789272030651341 3:0.004789272030651341 5:0.004789272030651341 15:9.578544061302681E-4 16:9.578544061302681E-4 17:9.578544061302681E-4 19:9.578544061302681E-4 2:9.578544061302681E-4 6:9.578544061302681E-4 7:9.578544061302681E-4 10:9.578544061302681E-4
AP890128-0022 9:0.4412313432835821 19:0.13526119402985073 1:0.13526119402985073 11:0.10167910447761194 12:0.09048507462686567 5:0.05317164179104478 3:0.012126865671641791 0:0.008395522388059701 17:0.0046641791044776115 4:0.0046641791044776115 7:0.0046641791044776115 13:9.328358208955224E-4 14:9.328358208955224E-4 15:9.328358208955224E-4 16:9.328358208955224E-4 18:9.328358208955224E-4 2:9.328358208955224E-4 6:9.328358208955224E-4 8:9.328358208955224E-4 10:9.328358208955224E-4
AP890128-0085 11:0.44769503546099293 9:0.23847517730496454 4:0.12854609929078015 1:0.09663120567375887 12:0.025709219858156027 16:0.022163120567375887 13:0.01152482269503546 18:0.007978723404255319 14:0.004432624113475178 15:0.004432624113475178 19:0.004432624113475178 17:8.865248226950354E-4 0:8.865248226950354E-4 2:8.865248226950354E-4 3:8.865248226950354E-4 5:8.865248226950354E-4 6:8.865248226950354E-4 7:8.865248226950354E-4 8:8.865248226950354E-4 10:8.865248226950354E-4
AP890128-0115 4:0.435595567867036 0:0.22229916897506924 1:0.14473684210526316 12:0.036703601108033244 11:0.031163434903047092 9:0.031163434903047092 10:0.01731301939058172 16:0.014542936288088643 17:0.014542936288088643 15:0.011772853185595568 6:0.011772853185595568 8:0.009002770083102494 14:0.006232686980609419 19:0.0034626038781163434 5:0.0034626038781163434 7:0.0034626038781163434 13:6.925207756232687E-4 18:6.925207756232687E-4 2:6.925207756232687E-4 3:6.925207756232687E-4
AP890128-0120 7:0.27890173410404623 10:0.24421965317919075 9:0.18641618497109827 1:0.09971098265895954 18:0.04190751445086705 6:0.030346820809248554 8:0.030346820809248554 12:0.024566473988439308 3:0.01878612716763006 19:0.01300578034682081 11:0.0072254335260115606 17:0.0072254335260115606 0:0.0072254335260115606 13:0.001445086705202312 14:0.001445086705202312 15:0.001445086705202312 16:0.001445086705202312 2:0.001445086705202312 4:0.001445086705202312 5:0.001445086705202312
AP890129-0004 0:0.8313492063492064 9:0.0667989417989418 1:0.05092592592592592 13:0.016534391534391533 19:0.008597883597883597 16:0.005952380952380952 15:0.0033068783068783067 17:0.0033068783068783067 2:0.0033068783068783067 4:0.0033068783068783067 11:6.613756613756613E-4 12:6.613756613756613E-4 14:6.613756613756613E-4 18:6.613756613756613E-4 3:6.613756613756613E-4 5:6.613756613756613E-4 6:6.613756613756613E-4 7:6.613756613756613E-4 8:6.613756613756613E-4 10:6.613756613756613E-4
