AP890101-0036 6:0.3537344398340249 9:0.18775933609958506 14:0.16701244813278007 2:0.12551867219917012 13:0.10062240663900415 1:0.03008298755186722 8:0.013485477178423237 12:0.005186721991701245 19:0.005186721991701245 11:0.001037344398340249 15:0.001037344398340249 16:0.001037344398340249 17:0.001037344398340249 18:0.001037344398340249 0:0.001037344398340249 3:0.001037344398340249 4:0.001037344398340249 5:0.001037344398340249 7:0.001037344398340249 10:0.001037344398340249
AP890202-0209 2:0.4954545454545455 14:0.15363636363636363 1:0.11363636363636363 13:0.11 7:0.07363636363636364 16:0.015454545454545455 10:0.015454545454545455 6:0.008181818181818182 19:0.004545454545454545 11:9.090909090909091E-4 12:9.090909090909091E-4 15:9.090909090909091E-4 17:9.090909090909091E-4 18:9.090909090909091E-4 0:9.090909090909091E-4 3:9.090909090909091E-4 4:9.090909090909091E-4 5:9.090909090909091E-4 8:9.090909090909091E-4 9:9.090909090909091E-4
AP890202-0260 16:0.5576923076923077 14:0.20475113122171945 13:0.13687782805429866 11:0.04638009049773756 17:0.014705882352941176 4:0.014705882352941176 1:0.005656108597285068 10:0.005656108597285068 12:0.0011312217194570137 15:0.0011312217194570137 18:0.0011312217194570137 19:0.0011312217194570137 0:0.0011312217194570137 2:0.0011312217194570137 3:0.0011312217194570137 5:0.0011312217194570137 6:0.0011312217194570137 7:0.0011312217194570137 8:0.0011312217194570137 9:0.0011312217194570137
AP890202-0299 1:0.4019396551724138 14:0.16918103448275862 2:0.10452586206896551 11:0.08297413793103449 13:0.07004310344827586 6:0.057112068965517244 7:0.04849137931034483 9:0.03556034482758621 5:0.018318965517241378 12:0.0010775862068965517 15:0.0010775862068965517 16:0.0010775862068965517 17:0.0010775862068965517 18:0.0010775862068965517 19:0.0010775862068965517 0:0.0010775862068965517 3:0.0010775862068965517 4:0.0010775862068965517 8:0.0010775862068965517 10:0.0010775862068965517
AP890203-0001 9:0.4284037558685446 14:0.1936619718309859 10:0.06690140845070422 6:0.062206572769953054 15:0.057511737089201875 4:0.04342723004694836 16:0.03873239436619718 0:0.02464788732394366 11:0.01995305164319249 8:0.01995305164319249 3:0.015258215962441314 13:0.01056338028169014 7:0.01056338028169014 12:0.0011737089201877935 17:0.0011737089201877935 18:0.0011737089201877935 19:0.0011737089201877935 1:0.0011737089201877935 2:0.0011737089201877935 5:0.0011737089201877935
AP890203-0193 10:0.31962025316455694 19:0.2563291139240506 14:0.10443037974683544 18:0.07911392405063292 1:0.05379746835443038 3:0.04113924050632911 9:0.04113924050632911 7:0.028481012658227847 16:0.015822784810126583 0:0.015822784810126583 6:0.015822784810126583 11:0.0031645569620253164 12:0.0031645569620253164 13:0.0031645569620253164 15:0.0031645569620253164 17:0.0031645569620253164 2:0.0031645569620253164 4:0.0031645569620253164 5:0.0031645569620253164 8:0.0031645569620253164
AP890203-0214 16:0.44340390879478825 17:0.1469869706840391 14:0.1453583061889251 13:0.08184039087947882 7:0.07858306188925081 2:0.04112377850162866 5:0.01506514657980456 15:0.011807817589576547 1:0.01017915309446254 4:0.008550488599348535 0:0.005293159609120521 3:0.0036644951140065146 10:0.0036644951140065146 6:0.002035830618892508 11:4.0716612377850165E-4 12:4.0716612377850165E-4 18:4.0716612377850165E-4 19:4.0716612377850165E-4 8:4.0716612377850165E-4 9:4.0716612377850165E-4
AP890203-0246 17:0.5189393939393939 14:0.14015151515151514 0:0.10378787878787879 9:0.037121212121212124 10:0.037121212121212124 2:0.03409090909090909 8:0.03409090909090909 1:0.02803030303030303 18:0.025 13:0.012878787878787878 7:0.012878787878787878 12:0.009848484848484848 11:7.575757575757576E-4 15:7.575757575757576E-4 16:7.575757575757576E-4 19:7.575757575757576E-4 3:7.575757575757576E-4 4:7.575757575757576E-4 5:7.575757575757576E-4 6:7.575757575757576E-4
AP890203-0262 16:0.4011111111111111 7:0.2677777777777778 14:0.20555555555555555 15:0.03666666666666667 2:0.023333333333333334 17:0.01888888888888889 9:0.014444444444444444 12:0.01 19:0.005555555555555556 4:0.005555555555555556 11:0.0011111111111111111 13:0.0011111111111111111 18:0.0011111111111111111 0:0.0011111111111111111 1:0.0011111111111111111 3:0.0011111111111111111 5:0.0011111111111111111 6:0.0011111111111111111 8:0.0011111111111111111 10:0.0011111111111111111
AP890204-0013 11:0.33704453441295545 13:0.28441295546558704 14:0.2074898785425101 2:0.09412955465587045 7:0.025303643724696356 1:0.01720647773279352 9:0.013157894736842105 18:0.005060728744939271 8:0.005060728744939271 12:0.0010121457489878543 15:0.0010121457489878543 16:0.0010121457489878543 17:0.0010121457489878543 19:0.0010121457489878543 0:0.0010121457489878543 3:0.0010121457489878543 4:0.0010121457489878543 5:0.0010121457489878543 6:0.0010121457489878543 10:0.0010121457489878543
AP890204-0031 13:0.2924242424242424 14:0.22575757575757577 15:0.15303030303030302 16:0.09848484848484848 2:0.09848484848484848 11:0.031818181818181815 4:0.031818181818181815 1:0.025757575757575757 6:0.019696969696969695 18:0.007575757575757576 12:0.0015151515151515152 17:0.0015151515151515152 19:0.0015151515151515152 0:0.0015151515151515152 3:0.0015151515151515152 5:0.0015151515151515152 7:0.0015151515151515152 8:0.0015151515151515152 9:0.0015151515151515152 10:0.0015151515151515152
AP890204-0034 14:0.2005813953488372 7:0.17732558139534885 1:0.15406976744186046 19:0.14244186046511628 3:0.10755813953488372 9:0.09593023255813954 8:0.0377906976744186 15:0.02616279069767442 16:0.014534883720930232 10:0.014534883720930232 11:0.0029069767441860465 12:0.0029069767441860465 13:0.0029069767441860465 17:0.0029069767441860465 18:0.0029069767441860465 0:0.0029069767441860465 2:0.0029069767441860465 4:0.0029069767441860465 5:0.0029069767441860465 6:0.0029069767441860465
AP890204-0096 7:0.42713004484304934 14:0.15807174887892378 9:0.1266816143497758 13:0.06390134529147982 16:0.04596412556053812 19:0.04147982062780269 8:0.032511210762331835 0:0.028026905829596414 12:0.01905829596412556 6:0.01905829596412556 15:0.014573991031390135 17:0.010089686098654708 2:0.005605381165919282 11:0.0011210762331838565 18:0.0011210762331838565 1:0.0011210762331838565 3:0.0011210762331838565 4:0.0011210762331838565 5:0.0011210762331838565 10:0.0011210762331838565
AP890206-0181 0:0.404320987654321 14:0.2191358024691358 1:0.14094650205761317 13:0.07921810699588477 17:0.0668724279835391 3:0.03806584362139918 12:0.01748971193415638 10:0.01748971193415638 6:0.0051440329218107 11:0.00102880658436214 15:0.00102880658436214 16:0.00102880658436214 18:0.00102880658436214 19:0.00102880658436214 2:0.00102880658436214 4:0.00102880658436214 5:0.00102880658436214 7:0.00102880658436214 8:0.00102880658436214 9:0.00102880658436214
AP890206-0205 8:0.23901673640167365 7:0.18671548117154813 17:0.16579497907949792 14:0.14069037656903766 11:0.09048117154811715 1:0.06956066945606694 2:0.040271966527196654 15:0.019351464435146442 9:0.019351464435146442 19:0.010983263598326359 16:0.006799163179916318 12:0.002615062761506276 13:0.002615062761506276 10:0.002615062761506276 18:5.230125523012552E-4 0:5.230125523012552E-4 3:5.230125523012552E-4 4:5.230125523012552E-4 5:5.230125523012552E-4 6:5.230125523012552E-4
AP890206-0206 7:0.3719660194174757 8:0.216626213592233 1:0.09283980582524272 17:0.08070388349514564 16:0.07584951456310679 14:0.07342233009708737 3:0.01516990291262136 4:0.01516990291262136 15:0.010315533980582525 6:0.010315533980582525 0:0.007888349514563107 9:0.007888349514563107 10:0.007888349514563107 19:0.0054611650485436895 11:0.003033980582524272 12:0.003033980582524272 13:6.067961165048543E-4 18:6.067961165048543E-4 2:6.067961165048543E-4 5:6.067961165048543E-4
AP890207-0124 5:0.3946153846153846 14:0.3576923076923077 18:0.14846153846153845 7:0.025384615384615384 17:0.019230769230769232 9:0.016153846153846154 1:0.013076923076923076 13:0.01 12:0.0038461538461538464 0:0.0038461538461538464 11:7.692307692307692E-4 15:7.692307692307692E-4 16:7.692307692307692E-4 19:7.692307692307692E-4 2:7.692307692307692E-4 3:7.692307692307692E-4 4:7.692307692307692E-4 6:7.692307692307692E-4 8:7.692307692307692E-4 10:7.692307692307692E-4
AP890207-0146 10:0.55 13:0.23695652173913043 4:0.06304347826086956 11:0.03695652173913044 12:0.02826086956521739 14:0.02826086956521739 18:0.01956521739130435 8:0.010869565217391304 15:0.002173913043478261 16:0.002173913043478261 17:0.002173913043478261 19:0.002173913043478261 0:0.002173913043478261 1:0.002173913043478261 2:0.002173913043478261 3:0.002173913043478261 5:0.002173913043478261 6:0.002173913043478261 7:0.002173913043478261 9:0.002173913043478261
AP890207-0220 3:0.5069218241042345 14:0.16978827361563517 13:0.07858306188925081 11:0.06392508143322476 2:0.06066775244299674 6:0.0248371335504886 17:0.023208469055374593 8:0.019951140065146578 7:0.01506514657980456 9:0.013436482084690555 10:0.011807817589576547 15:0.005293159609120521 16:0.0036644951140065146 12:4.0716612377850165E-4 18:4.0716612377850165E-4 19:4.0716612377850165E-4 0:4.0716612377850165E-4 1:4.0716612377850165E-4 4:4.0716612377850165E-4 5:4.0716612377850165E-4
AP890207-0276 16:0.19736842105263158 13:0.17982456140350878 18:0.10964912280701754 1:0.10964912280701754 4:0.10964912280701754 8:0.10964912280701754 14:0.05701754385964912 2:0.039473684210526314 11:0.021929824561403508 6:0.021929824561403508 12:0.0043859649122807015 15:0.0043859649122807015 17:0.0043859649122807015 19:0.0043859649122807015 0:0.0043859649122807015 3:0.0043859649122807015 5:0.0043859649122807015 7:0.0043859649122807015 9:0.0043859649122807015 10:0.0043859649122807015
AP890208-0087 8:0.4844827586206897 9:0.2637931034482759 3:0.06379310344827586 14:0.04310344827586207 11:0.03620689655172414 15:0.022413793103448276 2:0.022413793103448276 7:0.022413793103448276 0:0.015517241379310345 19:0.008620689655172414 12:0.0017241379310344827 13:0.0017241379310344827 16:0.0017241379310344827 17:0.0017241379310344827 18:0.0017241379310344827 1:0.0017241379310344827 4:0.0017241379310344827 5:0.0017241379310344827 6:0.0017241379310344827 10:0.0017241379310344827
AP890208-0095 8:0.3016666666666667 14:0.24833333333333332 13:0.20833333333333334 9:0.075 15:0.04833333333333333 17:0.041666666666666664 2:0.041666666666666664 7:0.015 11:0.0016666666666666668 12:0.0016666666666666668 16:0.0016666666666666668 18:0.0016666666666666668 19:0.0016666666666666668 0:0.0016666666666666668 1:0.0016666666666666668 3:0.0016666666666666668 4:0.0016666666666666668 5:0.0016666666666666668 6:0.0016666666666666668 10:0.0016666666666666668
AP890208-0105 13:0.32547169811320753 14:0.18081761006289307 2:0.14517819706498952 11:0.13050314465408805 17:0.07809224318658281 1:0.06761006289308176 3:0.034067085953878404 15:0.01729559748427673 16:0.006813417190775681 5:0.0047169811320754715 9:0.0047169811320754715 12:5.241090146750524E-4 18:5.241090146750524E-4 19:5.241090146750524E-4 0:5.241090146750524E-4 4:5.241090146750524E-4 6:5.241090146750524E-4 7:5.241090146750524E-4 8:5.241090146750524E-4 10:5.241090146750524E-4
AP890208-0179 8:0.27191235059760954 14:0.24800796812749004 13:0.16832669322709162 9:0.10059760956175298 11:0.07270916334661355 17:0.02888446215139442 7:0.0249003984063745 15:0.02091633466135458 1:0.01693227091633466 2:0.012948207171314742 18:0.008964143426294821 5:0.008964143426294821 12:0.0049800796812749 4:0.0049800796812749 16:9.9601593625498E-4 19:9.9601593625498E-4 0:9.9601593625498E-4 3:9.9601593625498E-4 6:9.9601593625498E-4 10:9.9601593625498E-4
AP890208-0225 9:0.4052346570397112 14:0.14530685920577618 1:0.09476534296028881 11:0.08754512635379061 13:0.08032490974729242 0:0.06227436823104693 18:0.04783393501805054 15:0.01895306859205776 10:0.01895306859205776 8:0.011732851985559567 16:0.008122743682310469 5:0.008122743682310469 7:0.004512635379061372 12:9.025270758122744E-4 17:9.025270758122744E-4 19:9.025270758122744E-4 2:9.025270758122744E-4 3:9.025270758122744E-4 4:9.025270758122744E-4 6:9.025270758122744E-4
AP890209-0234 2:0.49292452830188677 14:0.11556603773584906 1:0.11556603773584906 17:0.06839622641509434 8:0.06839622641509434 3:0.049528301886792456 7:0.04009433962264151 13:0.02122641509433962 11:0.0023584905660377358 12:0.0023584905660377358 15:0.0023584905660377358 16:0.0023584905660377358 18:0.0023584905660377358 19:0.0023584905660377358 0:0.0023584905660377358 4:0.0023584905660377358 5:0.0023584905660377358 6:0.0023584905660377358 9:0.0023584905660377358 10:0.0023584905660377358
AP890210-0132 0:0.38903061224489793 14:0.18494897959183673 13:0.13392857142857142 18:0.11862244897959184 10:0.07270408163265306 19:0.036989795918367346 12:0.016581632653061226 15:0.016581632653061226 8:0.011479591836734694 9:0.006377551020408163 11:0.0012755102040816326 16:0.0012755102040816326 17:0.0012755102040816326 1:0.0012755102040816326 2:0.0012755102040816326 3:0.0012755102040816326 4:0.0012755102040816326 5:0.0012755102040816326 6:0.0012755102040816326 7:0.0012755102040816326
AP890211-0169 2:0.24926900584795322 14:0.19956140350877194 15:0.12938596491228072 16:0.09722222222222222 3:0.09722222222222222 17:0.08260233918128655 13:0.027046783625730993 8:0.027046783625730993 12:0.021198830409356724 6:0.01827485380116959 11:0.012426900584795321 19:0.009502923976608187 0:0.009502923976608187 7:0.009502923976608187 18:0.003654970760233918 10:0.003654970760233918 1:7.309941520467836E-4 4:7.309941520467836E-4 5:7.309941520467836E-4 9:7.309941520467836E-4
AP890213-0014 8:0.26851851851851855 13:0.22407407407407406 7:0.17222222222222222 3:0.09814814814814815 2:0.06111111111111111 11:0.053703703703703705 6:0.053703703703703705 1:0.024074074074074074 16:0.009259259259259259 18:0.009259259259259259 0:0.009259259259259259 12:0.001851851851851852 14:0.001851851851851852 15:0.001851851851851852 17:0.001851851851851852 19:0.001851851851851852 4:0.001851851851851852 5:0.001851851851851852 9:0.001851851851851852 10:0.001851851851851852
AP890213-0020 0:0.3527088036117382 13:0.2917607223476298 14:0.14729119638826185 1:0.09762979683972912 17:0.06376975169300225 11:0.007336343115124154 3:0.007336343115124154 5:0.007336343115124154 10:0.007336343115124154 12:0.005079006772009029 18:0.005079006772009029 7:0.0028216704288939053 15:5.64334085778781E-4 16:5.64334085778781E-4 19:5.64334085778781E-4 2:5.64334085778781E-4 4:5.64334085778781E-4 6:5.64334085778781E-4 8:5.64334085778781E-4 9:5.64334085778781E-4
AP890213-0056 3:0.5655339805825242 14:0.11893203883495146 8:0.10922330097087378 7:0.08009708737864078 10:0.06067961165048544 12:0.012135922330097087 19:0.012135922330097087 2:0.012135922330097087 11:0.0024271844660194173 13:0.0024271844660194173 15:0.0024271844660194173 16:0.0024271844660194173 17:0.0024271844660194173 18:0.0024271844660194173 0:0.0024271844660194173 1:0.0024271844660194173 4:0.0024271844660194173 5:0.0024271844660194173 6:0.0024271844660194173 9:0.0024271844660194173
AP890213-0087 7:0.41790123456790124 14:0.12901234567901235 16:0.08703703703703704 13:0.07222222222222222 6:0.06728395061728396 18:0.05 8:0.047530864197530866 0:0.04259259259259259 3:0.027777777777777776 15:0.025308641975308643 9:0.008024691358024692 11:0.005555555555555556 19:0.005555555555555556 1:0.005555555555555556 12:0.0030864197530864196 4:0.0030864197530864196 17:6.172839506172839E-4 2:6.172839506172839E-4 5:6.172839506172839E-4 10:6.172839506172839E-4
AP890213-0110 11:0.5867875647668394 13:0.13082901554404144 14:0.08419689119170984 15:0.08419689119170984 9:0.06347150259067358 2:0.01683937823834197 17:0.011658031088082901 0:0.006476683937823834 12:0.0012953367875647669 16:0.0012953367875647669 18:0.0012953367875647669 19:0.0012953367875647669 1:0.0012953367875647669 3:0.0012953367875647669 4:0.0012953367875647669 5:0.0012953367875647669 6:0.0012953367875647669 7:0.0012953367875647669 8:0.0012953367875647669 10:0.0012953367875647669
AP890214-0083 3:0.43863636363636366 14:0.19318181818181818 7:0.175 17:0.08409090909090909 8:0.038636363636363635 0:0.020454545454545454 2:0.020454545454545454 11:0.0022727272727272726 12:0.0022727272727272726 13:0.0022727272727272726 15:0.0022727272727272726 16:0.0022727272727272726 18:0.0022727272727272726 19:0.0022727272727272726 1:0.0022727272727272726 4:0.0022727272727272726 5:0.0022727272727272726 6:0.0022727272727272726 9:0.0022727272727272726 10:0.0022727272727272726
AP890215-0062 3:0.45063025210084034 14:0.19432773109243698 8:0.07668067226890757 7:0.07247899159663866 17:0.059873949579831935 11:0.038865546218487396 0:0.038865546218487396 16:0.017857142857142856 13:0.01365546218487395 1:0.009453781512605041 2:0.009453781512605041 19:0.005252100840336135 9:0.005252100840336135 12:0.0010504201680672268 15:0.0010504201680672268 18:0.0010504201680672268 4:0.0010504201680672268 5:0.0010504201680672268 6:0.0010504201680672268 10:0.0010504201680672268
AP890215-0063 6:0.6550480769230769 14:0.10216346153846154 13:0.0733173076923077 3:0.04927884615384615 18:0.039663461538461536 9:0.030048076923076924 19:0.020432692307692308 16:0.006009615384615385 4:0.006009615384615385 8:0.006009615384615385 11:0.001201923076923077 12:0.001201923076923077 15:0.001201923076923077 17:0.001201923076923077 0:0.001201923076923077 1:0.001201923076923077 2:0.001201923076923077 5:0.001201923076923077 7:0.001201923076923077 10:0.001201923076923077
AP890215-0247 9:0.3183453237410072 1:0.2607913669064748 14:0.13848920863309352 17:0.05935251798561151 13:0.052158273381294966 11:0.030575539568345324 15:0.030575539568345324 0:0.030575539568345324 8:0.030575539568345324 6:0.023381294964028777 4:0.008992805755395683 12:0.0017985611510791368 16:0.0017985611510791368 18:0.0017985611510791368 19:0.0017985611510791368 2:0.0017985611510791368 3:0.0017985611510791368 5:0.0017985611510791368 7:0.0017985611510791368 10:0.0017985611510791368
AP890216-0173 18:0.5765993265993266 14:0.17592592592592593 5:0.08838383838383838 12:0.034511784511784514 10:0.034511784511784514 19:0.02441077441077441 4:0.017676767676767676 16:0.01430976430976431 3:0.007575757575757576 9:0.007575757575757576 15:0.004208754208754209 2:0.004208754208754209 6:0.004208754208754209 11:8.417508417508417E-4 13:8.417508417508417E-4 17:8.417508417508417E-4 0:8.417508417508417E-4 1:8.417508417508417E-4 7:8.417508417508417E-4 8:8.417508417508417E-4
AP890217-0022 2:0.4772727272727273 14:0.13528138528138528 1:0.12229437229437229 13:0.06601731601731602 17:0.06168831168831169 10:0.03571428571428571 5:0.031385281385281384 18:0.027056277056277056 7:0.00974025974025974 8:0.00974025974025974 15:0.005411255411255411 16:0.005411255411255411 6:0.005411255411255411 11:0.0010822510822510823 12:0.0010822510822510823 19:0.0010822510822510823 0:0.0010822510822510823 3:0.0010822510822510823 4:0.0010822510822510823 9:0.0010822510822510823
