85	 Q0	AP890704-0150	1	-65.58518590988717	 LM
85	 Q0	AP890629-0131	466	-68.50370424865378	 LM
85	 Q0	AP890601-0138	467	-68.50370424865378	 LM
85	 Q0	AP890701-0081	468	-68.50378002297259	 LM
85	 Q0	AP890514-0014	469	-68.50396945458306	 LM
85	 Q0	AP891229-0179	470	-68.50412099556544	 LM
85	 Q0	AP891229-0180	471	-68.50412099556544	 LM
85	 Q0	AP890905-0169	472	-68.50419676462135	 LM
85	 Q0	AP891023-0019	473	-68.50480288262548	 LM
85	 Q0	AP891208-0109	474	-68.50495440255983	 LM
85	 Q0	AP890622-0043	475	-68.50559831959615	 LM
85	 Q0	AP891029-0049	476	-68.50578769380907	 LM
85	 Q0	AP890106-0096	477	-68.50612855233078	 LM
85	 Q0	AP890629-0156	478	-68.50631790980933	 LM
85	 Q0	AP890327-0091	479	-68.50650726131201	 LM
85	 Q0	AP890608-0182	480	-68.50715101172679	 LM
85	 Q0	AP891115-0166	481	-68.50813543760678	 LM
85	 Q0	AP890912-0178	482	-68.51036872817167	 LM
85	 Q0	AP890529-0146	483	-68.51165533173241	 LM
85	 Q0	AP890605-0106	484	-68.51184451487117	 LM
85	 Q0	AP890113-0212	485	-68.51740383516615	 LM
85	 Q0	AP890519-0172	486	-68.52907447477035	 LM
85	 Q0	AP891116-0126	487	-68.52934016723137	 LM
85	 Q0	AP890915-0182	488	-68.52971970748175	 LM
85	 Q0	AP890105-0052	489	-68.53013717402924	 LM
85	 Q0	AP890111-0060	490	-68.53028897284523	 LM
85	 Q0	AP890208-0025	491	-68.53127557154842	 LM
85	 Q0	AP891003-0281	492	-68.53317242089749	 LM
85	 Q0	AP890829-0114	493	-68.53317242089749	 LM
85	 Q0	AP891114-0138	494	-68.53336207285454	 LM
85	 Q0	AP890817-0017	495	-68.53362757552384	 LM
85	 Q0	AP890124-0002	496	-68.53377928606014	 LM
85	 Q0	AP890110-0189	497	-68.53457570344723	 LM
85	 Q0	AP890726-0213	498	-68.5347653110543	 LM
85	 Q0	AP890628-0117	499	-68.53487907274253	 LM
85	 Q0	AP890714-0145	500	-68.53499283227384	 LM
85	 Q0	AP890725-0144	501	-68.5357511740342	 LM
85	 Q0	AP890730-0021	502	-68.53836671760642	 LM
85	 Q0	AP890712-0219	503	-68.53840461565436	 LM
85	 Q0	AP890508-0058	504	-68.5390109518683	 LM
85	 Q0	AP891122-0082	505	-68.54196596376703	 LM
85	 Q0	AP890314-0009	506	-68.54249619650166	 LM
85	 Q0	AP891122-0091	507	-68.54317785545832	 LM
85	 Q0	AP890207-0197	508	-68.54510880204897	 LM
85	 Q0	AP890527-0068	509	-68.54567660927253	 LM
85	 Q0	AP890326-0084	510	-68.54745539069414	 LM
85	 Q0	AP890607-0001	511	-68.54745539069415	 LM
85	 Q0	AP890629-0005	512	-68.5480229759033	 LM
85	 Q0	AP890903-0084	513	-68.55074663776207	 LM
85	 Q0	AP890411-0011	514	-68.57193679823946	 LM
85	 Q0	AP890615-0162	515	-68.57220226398968	 LM
85	 Q0	AP890419-0129	516	-68.57239187519194	 LM
85	 Q0	AP890715-0010	517	-68.57311234311774	 LM
85	 Q0	AP890805-0110	518	-68.57375689899095	 LM
85	 Q0	AP890523-0152	519	-68.57569015126234	 LM
85	 Q0	AP890719-0204	520	-68.57769855753494	 LM
85	 Q0	AP891202-0122	521	-68.58485514177748	 LM
85	 Q0	AP890130-0086	522	-68.60652893539873	 LM
85	 Q0	AP890303-0165	523	-68.60721206463741	 LM
85	 Q0	AP890829-0159	524	-68.6083883827024	 LM
85	 Q0	AP890926-0099	525	-68.60948860053597	 LM
85	 Q0	AP891019-0108	526	-68.61005759957226	 LM
85	 Q0	AP890308-0240	527	-68.61092995997242	 LM
85	 Q0	AP890920-0274	528	-68.61138505418346	 LM
85	 Q0	AP890709-0002	529	-68.61142297714296	 LM
85	 Q0	AP890228-0083	530	-68.61491086441562	 LM
85	 Q0	AP891021-0132	531	-68.61502456574118	 LM
85	 Q0	AP891024-0193	532	-68.61532775874255	 LM
85	 Q0	AP891027-0098	533	-68.61672982711555	 LM
85	 Q0	AP890902-0163	534	-68.61854823854506	 LM
85	 Q0	AP891021-0083	535	-68.62301615870759	 LM
85	 Q0	AP890716-0041	536	-68.64351637258174	 LM
85	 Q0	AP890125-0095	537	-68.64552887161177	 LM
85	 Q0	AP890805-0049	538	-68.64556683680401	 LM
85	 Q0	AP890911-0142	539	-68.6459085127245	 LM
85	 Q0	AP891221-0026	540	-68.64643996992989	 LM
85	 Q0	AP890703-0143	541	-68.64655384749253	 LM
85	 Q0	AP890709-0007	542	-68.6466297646669	 LM
85	 Q0	AP890109-0080	543	-68.6467056808807	 LM
85	 Q0	AP890719-0198	544	-68.64678159613398	 LM
85	 Q0	AP890111-0041	545	-68.64689546721294	 LM
85	 Q0	AP890517-0129	546	-68.64708524754222	 LM
85	 Q0	AP891020-0199	547	-68.64727502186894	 LM
85	 Q0	AP891128-0018	548	-68.64776840702908	 LM
85	 Q0	AP890517-0182	549	-68.64795815974968	 LM
85	 Q0	AP890401-0001	550	-68.64803405915765	 LM
85	 Q0	AP890323-0129	551	-68.64803405915765	 LM
85	 Q0	AP891222-0165	552	-68.6483755946126	 LM
85	 Q0	AP890802-0123	553	-68.64841354179644	 LM
85	 Q0	AP890517-0185	554	-68.64860327411579	 LM
85	 Q0	AP891112-0056	555	-68.64871711062757	 LM
85	 Q0	AP890316-0157	556	-68.64871711062757	 LM
85	 Q0	AP890516-0052	557	-68.64883094497964	 LM
85	 Q0	AP890829-0220	558	-68.64890683334784	 LM
85	 Q0	AP890222-0205	559	-68.64890683334785	 LM
85	 Q0	AP891027-0080	560	-68.64894477717202	 LM
85	 Q0	AP890222-0198	561	-68.64905860720481	 LM
85	 Q0	AP890119-0349	562	-68.64924831912727	 LM
85	 Q0	AP890503-0199	563	-68.64924831912727	 LM
85	 Q0	AP890304-0129	564	-68.64936214340156	 LM
85	 Q0	AP890714-0098	565	-68.6494000843465	 LM
85	 Q0	AP890614-0106	566	-68.649551845727	 LM
85	 Q0	AP890117-0133	567	-68.64970360326906	 LM
85	 Q0	AP891030-0144	568	-68.64974154205483	 LM
85	 Q0	AP891114-0018	569	-68.6497794806007	 LM
85	 Q0	AP890626-0020	570	-68.6498174189067	 LM
85	 Q0	AP891012-0034	571	-68.6498553569728	 LM
85	 Q0	AP890703-0107	572	-68.64993123238537	 LM
85	 Q0	AP890308-0175	573	-68.64996916973185	 LM
85	 Q0	AP890131-0139	574	-68.64996916973185	 LM
85	 Q0	AP890922-0061	575	-68.65000710683844	 LM
85	 Q0	AP890314-0223	576	-68.65004504370518	 LM
85	 Q0	AP890428-0161	577	-68.65008298033204	 LM
85	 Q0	AP890111-0212	578	-68.6503485300041	 LM
85	 Q0	AP890626-0150	579	-68.65042439918035	 LM
85	 Q0	AP890721-0025	580	-68.65057613465486	 LM
85	 Q0	AP891030-0093	581	-68.65068993374256	 LM
85	 Q0	AP891014-0041	582	-68.65068993374256	 LM
85	 Q0	AP890821-0096	583	-68.65068993374256	 LM
85	 Q0	AP890123-0072	584	-68.65076579860197	 LM
85	 Q0	AP890104-0191	585	-68.65076579860197	 LM
85	 Q0	AP890601-0261	586	-68.65080373067195	 LM
85	 Q0	AP890323-0202	587	-68.6508795940925	 LM
85	 Q0	AP890116-0160	588	-68.6508795940925	 LM
85	 Q0	AP890301-0185	589	-68.65091752544308	 LM
85	 Q0	AP890515-0002	590	-68.65095545655386	 LM
85	 Q0	AP891108-0079	591	-68.65095545655386	 LM
85	 Q0	AP890525-0031	592	-68.65099338742485	 LM
85	 Q0	AP890718-0024	593	-68.65110717859908	 LM
85	 Q0	AP890815-0158	594	-68.65114510851093	 LM
85	 Q0	AP890215-0154	595	-68.65122096761529	 LM
85	 Q0	AP891228-0073	596	-68.65129682576055	 LM
85	 Q0	AP891212-0096	597	-68.65129682576057	 LM
85	 Q0	AP890423-0064	598	-68.65137268294676	 LM
85	 Q0	AP890319-0043	599	-68.65141061118021	 LM
85	 Q0	AP890407-0219	600	-68.65160024875122	 LM
85	 Q0	AP890412-0202	601	-68.65167610210142	 LM
85	 Q0	AP890329-0048	602	-68.65171402841692	 LM
85	 Q0	AP890702-0054	603	-68.65175195449267	 LM
85	 Q0	AP890221-0207	604	-68.65175195449268	 LM
85	 Q0	AP890629-0059	605	-68.65186573128157	 LM
85	 Q0	AP890208-0056	606	-68.65194158127558	 LM
85	 Q0	AP890916-0061	607	-68.65205535446871	 LM
85	 Q0	AP891113-0131	608	-68.65213120206562	 LM
85	 Q0	AP890323-0029	609	-68.65213120206562	 LM
85	 Q0	AP890711-0160	610	-68.65216912550451	 LM
85	 Q0	AP890228-0242	611	-68.65220704870372	 LM
85	 Q0	AP891013-0045	612	-68.65224497166322	 LM
85	 Q0	AP890517-0232	613	-68.65224497166322	 LM
85	 Q0	AP891117-0064	614	-68.65228289438303	 LM
85	 Q0	AP890428-0190	615	-68.65232081686318	 LM
85	 Q0	AP890117-0144	616	-68.65235873910362	 LM
85	 Q0	AP890906-0153	617	-68.65235873910362	 LM
85	 Q0	AP890413-0039	618	-68.65235873910362	 LM
85	 Q0	AP890822-0133	619	-68.65239666110439	 LM
85	 Q0	AP890811-0024	620	-68.65247250438688	 LM
85	 Q0	AP890727-0112	621	-68.65258626751309	 LM
85	 Q0	AP890322-0043	622	-68.65277586793023	 LM
85	 Q0	AP891219-0022	623	-68.6528137872947	 LM
85	 Q0	AP890116-0144	624	-68.65285170641953	 LM
85	 Q0	AP890206-0163	625	-68.65300338052245	 LM
85	 Q0	AP890827-0017	626	-68.65300338052245	 LM
85	 Q0	AP890401-0013	627	-68.65304129844908	 LM
85	 Q0	AP891216-0051	628	-68.65304129844908	 LM
85	 Q0	AP891219-0013	629	-68.6530792161361	 LM
85	 Q0	AP890915-0040	630	-68.6531171335835	 LM
85	 Q0	AP891012-0018	631	-68.6531171335835	 LM
85	 Q0	AP890713-0075	632	-68.65330671722624	 LM
85	 Q0	AP890602-0187	633	-68.65338254900608	 LM
85	 Q0	AP891208-0126	634	-68.6533825490061	 LM
85	 Q0	AP890531-0194	635	-68.65349629487885	 LM
85	 Q0	AP891017-0016	636	-68.6536858665417	 LM
85	 Q0	AP890518-0173	637	-68.65379960666448	 LM
85	 Q0	AP890822-0113	638	-68.6539891687445	 LM
85	 Q0	AP890822-0233	639	-68.6539891687445	 LM
85	 Q0	AP890525-0043	640	-68.65402708044184	 LM
85	 Q0	AP890811-0040	641	-68.65406499189962	 LM
85	 Q0	AP890108-0029	642	-68.65417872483573	 LM
85	 Q0	AP890516-0176	643	-68.65429245561603	 LM
85	 Q0	AP890529-0011	644	-68.65429245561603	 LM
85	 Q0	AP891025-0066	645	-68.65440618424057	 LM
85	 Q0	AP890309-0034	646	-68.65448200212602	 LM
85	 Q0	AP890309-0273	647	-68.65455781905341	 LM
85	 Q0	AP890629-0140	648	-68.65459572715785	 LM
85	 Q0	AP890213-0044	649	-68.65478526408755	 LM
85	 Q0	AP890809-0109	650	-68.654861077183	 LM
85	 Q0	AP891219-0197	651	-68.6548989833715	 LM
85	 Q0	AP890515-0214	652	-68.65501270050014	 LM
85	 Q0	AP890114-0153	653	-68.6550885107219	 LM
85	 Q0	AP890906-0085	654	-68.65520222425856	 LM
85	 Q0	AP890410-0183	655	-68.65531593564012	 LM
85	 Q0	AP891107-0021	656	-68.65531593564012	 LM
85	 Q0	AP891207-0027	657	-68.65531593564012	 LM
85	 Q0	AP890717-0103	658	-68.65531593564012	 LM
85	 Q0	AP890419-0038	659	-68.65535383895508	 LM
85	 Q0	AP890921-0085	660	-68.65546754746332	 LM
85	 Q0	AP890329-0071	661	-68.65550544982052	 LM
85	 Q0	AP890622-0145	662	-68.6556191554556	 LM
85	 Q0	AP890323-0170	663	-68.6556191554556	 LM
85	 Q0	AP890516-0102	664	-68.6556570568551	 LM
85	 Q0	AP890322-0083	665	-68.65565705685512	 LM
85	 Q0	AP891130-0235	666	-68.6556949580152	 LM
85	 Q0	AP890122-0040	667	-68.65573285893588	 LM
85	 Q0	AP890530-0051	668	-68.6558844602245	 LM
85	 Q0	AP891130-0125	669	-68.65596025943239	 LM
85	 Q0	AP891206-0160	670	-68.6560739564488	 LM
85	 Q0	AP890418-0061	671	-68.6561497532628	 LM
85	 Q0	AP890907-0167	672	-68.65626344668848	 LM
85	 Q0	AP890723-0036	673	-68.6563013440183	 LM
85	 Q0	AP890615-0203	674	-68.6563013440183	 LM
85	 Q0	AP891206-0102	675	-68.65637713795984	 LM
85	 Q0	AP890624-0048	676	-68.65649082707696	 LM
85	 Q0	AP890703-0156	677	-68.65652872297062	 LM
85	 Q0	AP890329-0084	678	-68.65664240921554	 LM
85	 Q0	AP890525-0065	679	-68.65668030415182	 LM
85	 Q0	AP890727-0169	680	-68.6567939875247	 LM
85	 Q0	AP890410-0045	681	-68.65683188150365	 LM
85	 Q0	AP891118-0070	682	-68.6569076687436	 LM
85	 Q0	AP890719-0116	683	-68.65694556200461	 LM
85	 Q0	AP891124-0098	684	-68.65705924035173	 LM
85	 Q0	AP890626-0275	685	-68.65705924035173	 LM
85	 Q0	AP890705-0025	686	-68.65709713265548	 LM
85	 Q0	AP891115-0250	687	-68.65717291654508	 LM
85	 Q0	AP891208-0150	688	-68.65732448145276	 LM
85	 Q0	AP890124-0187	689	-68.6574002624709	 LM
85	 Q0	AP890615-0232	690	-68.6574002624709	 LM
85	 Q0	AP890901-0168	691	-68.65751393220349	 LM
85	 Q0	AP890628-0075	692	-68.6575518216358	 LM
85	 Q0	AP890315-0167	693	-68.65781704096275	 LM
85	 Q0	AP890301-0129	694	-68.65819590537994	 LM
85	 Q0	AP890923-0100	695	-68.65823379050592	 LM
85	 Q0	AP890429-0063	696	-68.65838532861777	 LM
85	 Q0	AP890416-0077	697	-68.65842321254772	 LM
85	 Q0	AP890129-0009	698	-68.65846109623848	 LM
85	 Q0	AP890528-0079	699	-68.65849897969004	 LM
85	 Q0	AP890609-0080	700	-68.65849897969004	 LM
85	 Q0	AP891030-0089	701	-68.65857474587558	 LM
85	 Q0	AP891006-0203	702	-68.6586505111044	 LM
85	 Q0	AP890730-0014	703	-68.6587262753765	 LM
85	 Q0	AP890530-0017	704	-68.6591429617728	 LM
85	 Q0	AP891127-0017	705	-68.65925659849515	 LM
85	 Q0	AP891030-0090	706	-68.65929447692432	 LM
85	 Q0	AP890521-0078	707	-68.65933235511437	 LM
85	 Q0	AP891204-0274	708	-68.65948386548337	 LM
85	 Q0	AP891218-0177	709	-68.65982474982583	 LM
85	 Q0	AP890505-0244	710	-68.65997624776168	 LM
85	 Q0	AP891012-0088	711	-68.66001412164795	 LM
85	 Q0	AP890228-0059	712	-68.66012774187234	 LM
85	 Q0	AP890404-0059	713	-68.66012774187234	 LM
85	 Q0	AP890908-0196	714	-68.66016561480237	 LM
85	 Q0	AP890715-0071	715	-68.66016561480237	 LM
85	 Q0	AP891020-0168	716	-68.66039284736229	 LM
85	 Q0	AP890404-0068	717	-68.66043071861894	 LM
85	 Q0	AP890517-0066	718	-68.66054433095474	 LM
85	 Q0	AP890126-0232	719	-68.66058220125527	 LM
85	 Q0	AP890117-0106	720	-68.66115022708193	 LM
85	 Q0	AP890609-0182	721	-68.66122595979594	 LM
85	 Q0	AP890612-0175	722	-68.66156674518012	 LM
85	 Q0	AP890805-0147	723	-68.66168033600704	 LM
85	 Q0	AP890428-0112	724	-68.66175606203028	 LM
85	 Q0	AP890617-0058	725	-68.6621725380752	 LM
85	 Q0	AP890201-0001	726	-68.66228611743404	 LM
85	 Q0	AP890714-0204	727	-68.66334608778287	 LM
85	 Q0	AP891003-0121	728	-68.66342179278571	 LM
85	 Q0	AP891111-0053	729	-68.66372460324534	 LM
85	 Q0	AP890109-0088	730	-68.66467078744414	 LM
85	 Q0	AP890607-0009	731	-68.66535194768781	 LM
85	 Q0	AP890104-0221	732	-68.66557898391905	 LM
85	 Q0	AP890914-0221	733	-68.66565466075375	 LM
85	 Q0	AP890313-0194	734	-68.66573033663394	 LM
85	 Q0	AP890404-0008	735	-68.66610870171853	 LM
85	 Q0	AP890818-0177	736	-68.66663837275533	 LM
85	 Q0	AP891106-0205	737	-68.66678969874935	 LM
85	 Q0	AP890326-0081	738	-68.66728148187327	 LM
85	 Q0	AP890403-0119	739	-68.66747061849614	 LM
85	 Q0	AP890717-0028	740	-68.66845403283726	 LM
85	 Q0	AP890714-0232	741	-68.66845403283726	 LM
85	 Q0	AP890310-0310	742	-68.73914257905524	 LM
85	 Q0	AP890615-0082	743	-68.73937011609324	 LM
85	 Q0	AP890508-0065	744	-68.73963556506546	 LM
85	 Q0	AP890310-0172	745	-68.73963556506546	 LM
85	 Q0	AP890904-0116	746	-68.73967348538855	 LM
85	 Q0	AP890903-0019	747	-68.74081098365411	 LM
85	 Q0	AP890915-0086	748	-68.74191036036113	 LM
85	 Q0	AP891221-0145	749	-68.74244102185631	 LM
85	 Q0	AP891221-0120	750	-68.74247892445295	 LM
85	 Q0	AP890309-0218	751	-68.74369168114146	 LM
85	 Q0	AP890510-0211	752	-68.746495242473	 LM
85	 Q0	AP891016-0243	753	-68.7467982517338	 LM
85	 Q0	AP890703-0303	754	-68.77879450116403	 LM
85	 Q0	AP890406-0240	755	-68.7796297168978	 LM
85	 Q0	AP891017-0106	756	-68.78126184838935	 LM
85	 Q0	AP891117-0119	757	-68.78126184838935	 LM
85	 Q0	AP890418-0054	758	-68.78141365200608	 LM
85	 Q0	AP890418-0127	759	-68.78183109214943	 LM
85	 Q0	AP890803-0042	760	-68.78251411338076	 LM
85	 Q0	AP890209-0041	761	-68.78274176984718	 LM
85	 Q0	AP890905-0036	762	-68.78334881153121	 LM
85	 Q0	AP890223-0199	763	-68.78372818139799	 LM
85	 Q0	AP891128-0075	764	-68.78422132636709	 LM
85	 Q0	AP891006-0021	765	-68.78437305512665	 LM
85	 Q0	AP890311-0024	766	-68.78441098671702	 LM
85	 Q0	AP890216-0171	767	-68.78448684917839	 LM
85	 Q0	AP891214-0120	768	-68.78460064107199	 LM
85	 Q0	AP890113-0118	769	-68.78463857122361	 LM
85	 Q0	AP891129-0163	770	-68.78482821838509	 LM
85	 Q0	AP890929-0158	771	-68.7850178595524	 LM
85	 Q0	AP891226-0050	772	-68.7850178595524	 LM
85	 Q0	AP890228-0052	773	-68.78513164137576	 LM
85	 Q0	AP890313-0021	774	-68.78535919854953	 LM
85	 Q0	AP890208-0259	775	-68.78562467101153	 LM
85	 Q0	AP890314-0183	776	-68.78581428700755	 LM
85	 Q0	AP890328-0006	777	-68.78592805372891	 LM
85	 Q0	AP891114-0133	778	-68.78653477314697	 LM
85	 Q0	AP891122-0171	779	-68.78664852620804	 LM
85	 Q0	AP890309-0039	780	-68.78672436038397	 LM
85	 Q0	AP890502-0147	781	-68.78698977245205	 LM
85	 Q0	AP890417-0159	782	-68.78706560231511	 LM
85	 Q0	AP890329-0105	783	-68.78706560231511	 LM
85	 Q0	AP890824-0149	784	-68.78721725916623	 LM
85	 Q0	AP890608-0154	785	-68.7872930861543	 LM
85	 Q0	AP891206-0112	786	-68.78736891218412	 LM
85	 Q0	AP890203-0245	787	-68.78740682483968	 LM
85	 Q0	AP891004-0091	788	-68.78752056136902	 LM
85	 Q0	AP890926-0017	789	-68.78755847306635	 LM
85	 Q0	AP891218-0183	790	-68.7876722067211	 LM
85	 Q0	AP891107-0022	791	-68.78801339475054	 LM
85	 Q0	AP890104-0105	792	-68.78820293527274	 LM
85	 Q0	AP890905-0118	793	-68.78824084265868	 LM
85	 Q0	AP890510-0196	794	-68.78835456337954	 LM
85	 Q0	AP890722-0042	795	-68.78922635063972	 LM
85	 Q0	AP890805-0076	796	-68.78952955130175	 LM
85	 Q0	AP890928-0100	797	-68.79013590666443	 LM
85	 Q0	AP891029-0029	798	-68.79021169677635	 LM
85	 Q0	AP890624-0128	799	-68.79028748593092	 LM
85	 Q0	AP891207-0135	800	-68.79078009210204	 LM
85	 Q0	AP890524-0098	801	-68.79165152703484	 LM
85	 Q0	AP891116-0088	802	-68.79172729800446	 LM
85	 Q0	AP890105-0266	803	-68.79180306801722	 LM
85	 Q0	AP890826-0078	804	-68.791992488863	 LM
85	 Q0	AP890627-0001	805	-68.79218190372892	 LM
85	 Q0	AP890518-0098	806	-68.79233343131642	 LM
85	 Q0	AP890718-0197	807	-68.79430294179713	 LM
85	 Q0	AP890607-0006	808	-68.79483308417858	 LM
85	 Q0	AP891115-0001	809	-68.79540104189769	 LM
85	 Q0	AP891019-0073	810	-68.7964989410644	 LM
85	 Q0	AP890410-0119	811	-68.79680177444932	 LM
85	 Q0	AP890625-0025	812	-68.79710459255034	 LM
85	 Q0	AP890214-0115	813	-68.79771018290683	 LM
85	 Q0	AP890703-0012	814	-68.80035892227606	 LM
85	 Q0	AP890415-0015	815	-68.82693919171656	 LM
85	 Q0	AP890314-0022	816	-68.82693919171656	 LM
85	 Q0	AP890906-0183	817	-68.8275087308649	 LM
85	 Q0	AP890406-0065	818	-68.82754669821931	 LM
85	 Q0	AP890822-0037	819	-68.82773653138761	 LM
85	 Q0	AP891212-0252	820	-68.82910315292793	 LM
85	 Q0	AP890428-0072	821	-68.82914111019437	 LM
85	 Q0	AP890927-0084	822	-68.8291790672207	 LM
85	 Q0	AP890802-0043	823	-68.82948271478715	 LM
85	 Q0	AP890719-0098	824	-68.82959657866289	 LM
85	 Q0	AP890209-0095	825	-68.82982429993207	 LM
85	 Q0	AP890509-0176	826	-68.82986225263669	 LM
85	 Q0	AP890302-0228	827	-68.82997610931012	 LM
85	 Q0	AP890322-0297	828	-68.83031766636763	 LM
85	 Q0	AP891125-0064	829	-68.83043151439948	 LM
85	 Q0	AP890426-0135	830	-68.8304694632634	 LM
85	 Q0	AP890930-0026	831	-68.83062125631888	 LM
85	 Q0	AP891031-0107	832	-68.8306592039827	 LM
85	 Q0	AP890322-0001	833	-68.83069715140655	 LM
85	 Q0	AP890727-0156	834	-68.83084893870198	 LM
85	 Q0	AP890530-0166	835	-68.83084893870198	 LM
85	 Q0	AP890123-0179	836	-68.83092483090974	 LM
85	 Q0	AP890831-0136	837	-68.83096277665365	 LM
85	 Q0	AP891101-0150	838	-68.83111455722954	 LM
85	 Q0	AP890109-0191	839	-68.83119044607767	 LM
85	 Q0	AP891115-0133	840	-68.83126633396597	 LM
85	 Q0	AP890901-0250	841	-68.83138016399876	 LM
85	 Q0	AP890325-0010	842	-68.83138016399876	 LM
85	 Q0	AP890208-0186	843	-68.83145604948756	 LM
85	 Q0	AP890201-0075	844	-68.83168370019551	 LM
85	 Q0	AP890629-0155	845	-68.83168370019551	 LM
85	 Q0	AP890303-0127	846	-68.83194928177178	 LM
85	 Q0	AP890625-0003	847	-68.83225278917932	 LM
85	 Q0	AP890908-0104	848	-68.83248040966014	 LM
85	 Q0	AP890718-0001	849	-68.83270802150611	 LM
85	 Q0	AP891202-0142	850	-68.83270802150611	 LM
85	 Q0	AP890511-0137	851	-68.83278389020268	 LM
85	 Q0	AP890615-0184	852	-68.83278389020268	 LM
85	 Q0	AP890121-0086	853	-68.83278389020268	 LM
85	 Q0	AP890907-0128	854	-68.8328218241912	 LM
85	 Q0	AP890517-0179	855	-68.83282182419121	 LM
85	 Q0	AP890127-0035	856	-68.83301149053652	 LM
85	 Q0	AP890811-0012	857	-68.83301149053652	 LM
85	 Q0	AP891124-0142	858	-68.83308735539592	 LM
85	 Q0	AP890408-0126	859	-68.83316321929608	 LM
85	 Q0	AP890815-0023	860	-68.83316321929608	 LM
85	 Q0	AP890310-0025	861	-68.83342873539303	 LM
85	 Q0	AP891228-0148	862	-68.83342873539304	 LM
85	 Q0	AP890508-0163	863	-68.83342873539304	 LM
85	 Q0	AP891102-0193	864	-68.83361838255452	 LM
85	 Q0	AP890312-0048	865	-68.83377009596789	 LM
85	 Q0	AP890306-0104	866	-68.83380802372183	 LM
85	 Q0	AP890601-0216	867	-68.83380802372183	 LM
85	 Q0	AP890114-0103	868	-68.83399765889537	 LM
85	 Q0	AP890714-0174	869	-68.83403558521087	 LM
85	 Q0	AP890721-0141	870	-68.83407351128662	 LM
85	 Q0	AP890926-0205	871	-68.83411143712266	 LM
85	 Q0	AP890303-0076	872	-68.8342252131924	 LM
85	 Q0	AP890412-0136	873	-68.83426313806953	 LM
85	 Q0	AP890729-0119	874	-68.83430106270696	 LM
85	 Q0	AP891201-0067	875	-68.83437691126267	 LM
85	 Q0	AP891025-0259	876	-68.83441483518097	 LM
85	 Q0	AP890910-0067	877	-68.83449068229847	 LM
85	 Q0	AP890304-0025	878	-68.83456652845717	 LM
85	 Q0	AP891208-0002	879	-68.83460445117699	 LM
85	 Q0	AP890928-0030	880	-68.834604451177	 LM
85	 Q0	AP891107-0157	881	-68.83468029589757	 LM
85	 Q0	AP890518-0038	882	-68.83475613965942	 LM
85	 Q0	AP890817-0158	883	-68.83479406118083	 LM
85	 Q0	AP890629-0056	884	-68.83490782430705	 LM
85	 Q0	AP891121-0180	885	-68.83505950512006	 LM
85	 Q0	AP890310-0158	886	-68.83521118209866	 LM
85	 Q0	AP890529-0067	887	-68.83547660758525	 LM
85	 Q0	AP890206-0120	888	-68.8355145245534	 LM
85	 Q0	AP890602-0066	889	-68.8355145245534	 LM
85	 Q0	AP891010-0057	890	-68.83555244128195	 LM
85	 Q0	AP890424-0153	891	-68.83566619002993	 LM
85	 Q0	AP891211-0318	892	-68.83570410580005	 LM
85	 Q0	AP891129-0052	893	-68.83585576648454	 LM
85	 Q0	AP891227-0046	894	-68.8358936810567	 LM
85	 Q0	AP890426-0132	895	-68.83596950948224	 LM
85	 Q0	AP891020-0146	896	-68.83600742333566	 LM
85	 Q0	AP890505-0076	897	-68.83604533694948	 LM
85	 Q0	AP890626-0049	898	-68.83608325032374	 LM
85	 Q0	AP890328-0117	899	-68.83619698900911	 LM
85	 Q0	AP890605-0054	900	-68.83627281360155	 LM
85	 Q0	AP890110-0209	901	-68.83627281360155	 LM
85	 Q0	AP890214-0125	902	-68.83646237089053	 LM
85	 Q0	AP890201-0237	903	-68.83657610238942	 LM
85	 Q0	AP890208-0007	904	-68.83661401240998	 LM
85	 Q0	AP890710-0182	905	-68.83665192219102	 LM
85	 Q0	AP891202-0161	906	-68.83668983173253	 LM
85	 Q0	AP890530-0008	907	-68.836765650097	 LM
85	 Q0	AP890212-0068	908	-68.83684146750342	 LM
85	 Q0	AP890404-0080	909	-68.83699309944217	 LM
85	 Q0	AP891016-0072	910	-68.83714472754899	 LM
85	 Q0	AP890920-0009	911	-68.83714472754899	 LM
85	 Q0	AP890801-0123	912	-68.83722054016546	 LM
85	 Q0	AP890922-0008	913	-68.83722054016546	 LM
85	 Q0	AP890320-0140	914	-68.83725844611449	 LM
85	 Q0	AP891129-0088	915	-68.8373342572941	 LM
85	 Q0	AP890424-0034	916	-68.83741006751585	 LM
85	 Q0	AP890626-0011	917	-68.83741006751585	 LM
85	 Q0	AP890516-0049	918	-68.83744797226753	 LM
85	 Q0	AP890225-0052	919	-68.83744797226753	 LM
85	 Q0	AP890912-0201	920	-68.83748587677975	 LM
85	 Q0	AP890114-0049	921	-68.83756168508582	 LM
85	 Q0	AP891107-0110	922	-68.83763749243407	 LM
85	 Q0	AP890421-0183	923	-68.83778910425728	 LM
85	 Q0	AP890518-0155	924	-68.83786490873226	 LM
85	 Q0	AP890901-0224	925	-68.83790281061063	 LM
85	 Q0	AP890620-0076	926	-68.83797861364906	 LM
85	 Q0	AP890906-0246	927	-68.83813021685295	 LM
85	 Q0	AP890505-0121	928	-68.83816811705539	 LM
85	 Q0	AP890316-0140	929	-68.83824391674209	 LM
85	 Q0	AP890204-0140	930	-68.83824391674209	 LM
