AP890101-0014 2:0.26444723618090454 13:0.21168341708542712 9:0.16896984924623115 18:0.11871859296482412 15:0.05339195979899498 17:0.04585427135678392 8:0.04585427135678392 14:0.025753768844221106 1:0.023241206030150754 11:0.008165829145728644 16:0.008165829145728644 5:0.008165829145728644 0:0.005653266331658292 3:0.00314070351758794 7:0.00314070351758794 10:0.00314070351758794 12:6.28140703517588E-4 19:6.28140703517588E-4 4:6.28140703517588E-4 6:6.28140703517588E-4
AP890123-0159 12:0.2645985401459854 2:0.2645985401459854 16:0.1478102189781022 15:0.14051094890510948 18:0.08211678832116788 9:0.023722627737226276 3:0.016423357664233577 4:0.016423357664233577 11:0.009124087591240875 17:0.009124087591240875 8:0.009124087591240875 13:0.0018248175182481751 14:0.0018248175182481751 19:0.0018248175182481751 0:0.0018248175182481751 1:0.0018248175182481751 5:0.0018248175182481751 6:0.0018248175182481751 7:0.0018248175182481751 10:0.0018248175182481751
AP890123-0164 15:0.4145408163265306 9:0.2869897959183674 4:0.05739795918367347 19:0.042091836734693876 17:0.036989795918367346 2:0.036989795918367346 7:0.03188775510204082 13:0.021683673469387755 14:0.016581632653061226 5:0.011479591836734694 8:0.011479591836734694 10:0.011479591836734694 12:0.006377551020408163 0:0.006377551020408163 11:0.0012755102040816326 16:0.0012755102040816326 18:0.0012755102040816326 1:0.0012755102040816326 3:0.0012755102040816326 6:0.0012755102040816326
AP890123-0318 17:0.28846153846153844 1:0.2744755244755245 6:0.10664335664335664 18:0.07867132867132867 9:0.07167832167832168 8:0.043706293706293704 5:0.03671328671328671 3:0.022727272727272728 10:0.022727272727272728 13:0.015734265734265736 0:0.008741258741258742 4:0.008741258741258742 7:0.008741258741258742 11:0.0017482517482517483 12:0.0017482517482517483 14:0.0017482517482517483 15:0.0017482517482517483 16:0.0017482517482517483 19:0.0017482517482517483 2:0.0017482517482517483
AP890123-0323 6:0.503125 10:0.153125 3:0.103125 2:0.065625 11:0.053125 0:0.028125 5:0.028125 15:0.015625 17:0.015625 12:0.003125 13:0.003125 14:0.003125 16:0.003125 18:0.003125 19:0.003125 1:0.003125 4:0.003125 7:0.003125 8:0.003125 9:0.003125
AP890123-0329 18:0.20261845386533667 4:0.20261845386533667 10:0.15773067331670823 9:0.12531172069825436 1:0.07793017456359103 11:0.07294264339152119 0:0.05049875311720698 14:0.038029925187032416 7:0.02057356608478803 5:0.015586034912718205 2:0.01059850374064838 15:0.008104738154613466 17:0.005610972568578554 3:0.005610972568578554 12:0.003117206982543641 13:6.234413965087282E-4 16:6.234413965087282E-4 19:6.234413965087282E-4 6:6.234413965087282E-4 8:6.234413965087282E-4
AP890124-0020 18:0.40221088435374147 7:0.39200680272108845 0:0.07568027210884354 14:0.041666666666666664 9:0.02465986394557823 1:0.021258503401360544 4:0.017857142857142856 11:0.007653061224489796 19:0.004251700680272109 5:0.004251700680272109 12:8.503401360544217E-4 13:8.503401360544217E-4 15:8.503401360544217E-4 16:8.503401360544217E-4 17:8.503401360544217E-4 2:8.503401360544217E-4 3:8.503401360544217E-4 6:8.503401360544217E-4 8:8.503401360544217E-4 10:8.503401360544217E-4
AP890124-0115 18:0.3258807588075881 6:0.19850948509485095 0:0.12262872628726287 10:0.11991869918699187 8:0.11720867208672087 1:0.041327913279132794 13:0.022357723577235773 2:0.014227642276422764 12:0.011517615176151762 7:0.008807588075880758 14:0.006097560975609756 11:0.0033875338753387536 4:0.0033875338753387536 15:6.775067750677507E-4 16:6.775067750677507E-4 17:6.775067750677507E-4 19:6.775067750677507E-4 3:6.775067750677507E-4 5:6.775067750677507E-4 9:6.775067750677507E-4
AP890124-0197 15:0.3834661354581673 17:0.299800796812749 9:0.19223107569721115 13:0.0249003984063745 14:0.0249003984063745 2:0.02091633466135458 1:0.01693227091633466 11:0.008964143426294821 12:0.0049800796812749 4:0.0049800796812749 8:0.0049800796812749 10:0.0049800796812749 16:9.9601593625498E-4 18:9.9601593625498E-4 19:9.9601593625498E-4 0:9.9601593625498E-4 3:9.9601593625498E-4 5:9.9601593625498E-4 6:9.9601593625498E-4 7:9.9601593625498E-4
AP890124-0214 2:0.6002604166666666 9:0.17317708333333334 15:0.13151041666666666 18:0.053385416666666664 11:0.016927083333333332 13:0.006510416666666667 12:0.0013020833333333333 14:0.0013020833333333333 16:0.0013020833333333333 17:0.0013020833333333333 19:0.0013020833333333333 0:0.0013020833333333333 1:0.0013020833333333333 3:0.0013020833333333333 4:0.0013020833333333333 5:0.0013020833333333333 6:0.0013020833333333333 7:0.0013020833333333333 8:0.0013020833333333333 10:0.0013020833333333333
AP890125-0156 7:0.22826086956521738 9:0.21956521739130436 4:0.18478260869565216 18:0.11521739130434783 12:0.0891304347826087 16:0.05434782608695652 6:0.04565217391304348 14:0.02826086956521739 11:0.010869565217391304 13:0.002173913043478261 15:0.002173913043478261 17:0.002173913043478261 19:0.002173913043478261 0:0.002173913043478261 1:0.002173913043478261 2:0.002173913043478261 3:0.002173913043478261 5:0.002173913043478261 8:0.002173913043478261 10:0.002173913043478261
AP890125-0201 17:0.2906091370558376 9:0.25 7:0.21446700507614214 18:0.05710659898477157 1:0.05203045685279188 5:0.03680203045685279 14:0.021573604060913704 2:0.021573604060913704 6:0.021573604060913704 19:0.01649746192893401 8:0.006345177664974619 11:0.0012690355329949238 12:0.0012690355329949238 13:0.0012690355329949238 15:0.0012690355329949238 16:0.0012690355329949238 0:0.0012690355329949238 3:0.0012690355329949238 4:0.0012690355329949238 10:0.0012690355329949238
AP890126-0235 8:0.5075342465753425 18:0.13493150684931507 17:0.1267123287671233 9:0.08835616438356164 2:0.06643835616438357 6:0.01986301369863014 19:0.014383561643835616 1:0.011643835616438357 4:0.008904109589041096 11:0.0061643835616438354 16:0.0061643835616438354 10:0.003424657534246575 12:6.849315068493151E-4 13:6.849315068493151E-4 14:6.849315068493151E-4 15:6.849315068493151E-4 0:6.849315068493151E-4 3:6.849315068493151E-4 5:6.849315068493151E-4 7:6.849315068493151E-4
AP890127-0023 15:0.6169950738916257 9:0.11945812807881774 18:0.05541871921182266 5:0.04064039408866995 17:0.03571428571428571 13:0.02586206896551724 1:0.02586206896551724 4:0.020935960591133004 19:0.01600985221674877 0:0.01600985221674877 2:0.01600985221674877 11:0.0012315270935960591 12:0.0012315270935960591 14:0.0012315270935960591 16:0.0012315270935960591 3:0.0012315270935960591 6:0.0012315270935960591 7:0.0012315270935960591 8:0.0012315270935960591 10:0.0012315270935960591
AP890127-0140 15:0.25672645739910316 9:0.23878923766816143 3:0.1311659192825112 12:0.09080717488789238 18:0.08632286995515695 1:0.05493273542600897 10:0.04596412556053812 11:0.03699551569506727 13:0.032511210762331835 4:0.010089686098654708 16:0.005605381165919282 14:0.0011210762331838565 17:0.0011210762331838565 19:0.0011210762331838565 0:0.0011210762331838565 2:0.0011210762331838565 5:0.0011210762331838565 6:0.0011210762331838565 7:0.0011210762331838565 8:0.0011210762331838565
AP890127-0173 18:0.4872881355932203 4:0.20480225988700565 9:0.1652542372881356 2:0.03531073446327684 8:0.03531073446327684 17:0.012711864406779662 10:0.012711864406779662 12:0.007062146892655367 15:0.007062146892655367 19:0.007062146892655367 0:0.007062146892655367 5:0.007062146892655367 11:0.0014124293785310734 13:0.0014124293785310734 14:0.0014124293785310734 16:0.0014124293785310734 1:0.0014124293785310734 3:0.0014124293785310734 6:0.0014124293785310734 7:0.0014124293785310734
AP890127-0229 15:0.3740875912408759 5:0.1989051094890511 6:0.11131386861313869 9:0.10401459854014598 13:0.060218978102189784 2:0.060218978102189784 4:0.023722627737226276 7:0.023722627737226276 11:0.016423357664233577 3:0.009124087591240875 12:0.0018248175182481751 14:0.0018248175182481751 16:0.0018248175182481751 17:0.0018248175182481751 18:0.0018248175182481751 19:0.0018248175182481751 0:0.0018248175182481751 1:0.0018248175182481751 8:0.0018248175182481751 10:0.0018248175182481751
AP890127-0270 10:0.4117977528089888 18:0.2410112359550562 9:0.11067415730337078 11:0.08820224719101123 7:0.07696629213483146 0:0.02752808988764045 8:0.016292134831460674 3:0.009550561797752809 2:0.007303370786516854 12:0.0028089887640449437 1:0.0028089887640449437 13:5.617977528089888E-4 14:5.617977528089888E-4 15:5.617977528089888E-4 16:5.617977528089888E-4 17:5.617977528089888E-4 19:5.617977528089888E-4 4:5.617977528089888E-4 5:5.617977528089888E-4 6:5.617977528089888E-4
AP890127-0278 9:0.21625 14:0.18125 16:0.17125 8:0.15625 6:0.13625 19:0.03125 17:0.02125 0:0.02125 3:0.02125 15:0.01125 1:0.01125 2:0.00625 4:0.00625 11:0.00125 12:0.00125 13:0.00125 18:0.00125 5:0.00125 7:0.00125 10:0.00125
AP890127-0294 10:0.4877358490566038 18:0.24245283018867925 9:0.14433962264150943 15:0.027358490566037737 11:0.01981132075471698 0:0.016037735849056604 5:0.016037735849056604 14:0.008490566037735849 6:0.008490566037735849 12:0.0047169811320754715 16:0.0047169811320754715 3:0.0047169811320754715 7:0.0047169811320754715 8:0.0047169811320754715 13:9.433962264150943E-4 17:9.433962264150943E-4 19:9.433962264150943E-4 1:9.433962264150943E-4 2:9.433962264150943E-4 4:9.433962264150943E-4
AP890128-0117 15:0.4292763157894737 9:0.21875 16:0.07401315789473684 4:0.06085526315789474 13:0.054276315789473686 12:0.047697368421052634 17:0.047697368421052634 0:0.02138157894736842 11:0.014802631578947368 1:0.008223684210526315 7:0.008223684210526315 14:0.001644736842105263 18:0.001644736842105263 19:0.001644736842105263 2:0.001644736842105263 3:0.001644736842105263 5:0.001644736842105263 6:0.001644736842105263 8:0.001644736842105263 10:0.001644736842105263
AP890129-0003 15:0.38652912621359226 9:0.17050970873786409 7:0.09283980582524272 2:0.07342233009708737 17:0.058859223300970875 18:0.05643203883495146 1:0.05643203883495146 13:0.037014563106796114 4:0.03216019417475728 12:0.012742718446601941 19:0.007888349514563107 5:0.007888349514563107 14:0.003033980582524272 11:6.067961165048543E-4 16:6.067961165048543E-4 0:6.067961165048543E-4 3:6.067961165048543E-4 6:6.067961165048543E-4 8:6.067961165048543E-4 10:6.067961165048543E-4
AP890130-0049 10:0.40027322404371585 18:0.2581967213114754 0:0.17076502732240437 15:0.045081967213114756 13:0.028688524590163935 14:0.023224043715846996 9:0.023224043715846996 17:0.017759562841530054 11:0.006830601092896175 19:0.006830601092896175 7:0.006830601092896175 12:0.001366120218579235 16:0.001366120218579235 1:0.001366120218579235 2:0.001366120218579235 3:0.001366120218579235 4:0.001366120218579235 5:0.001366120218579235 6:0.001366120218579235 8:0.001366120218579235
AP890130-0067 9:0.4367219917012448 13:0.20850622406639005 0:0.15871369294605808 19:0.05912863070539419 14:0.054979253112033194 18:0.025933609958506226 12:0.013485477178423237 3:0.013485477178423237 7:0.013485477178423237 4:0.005186721991701245 11:0.001037344398340249 15:0.001037344398340249 16:0.001037344398340249 17:0.001037344398340249 1:0.001037344398340249 2:0.001037344398340249 5:0.001037344398340249 6:0.001037344398340249 8:0.001037344398340249 10:0.001037344398340249
AP890130-0071 15:0.6968599033816425 9:0.0640096618357488 2:0.049516908212560384 5:0.04468599033816425 12:0.03985507246376811 16:0.03985507246376811 7:0.025362318840579712 11:0.006038647342995169 13:0.006038647342995169 17:0.006038647342995169 18:0.006038647342995169 19:0.006038647342995169 14:0.0012077294685990338 0:0.0012077294685990338 1:0.0012077294685990338 3:0.0012077294685990338 4:0.0012077294685990338 6:0.0012077294685990338 8:0.0012077294685990338 10:0.0012077294685990338
AP890130-0173 2:0.4814356435643564 15:0.14975247524752475 18:0.125 9:0.07054455445544554 12:0.06064356435643564 1:0.02599009900990099 13:0.02103960396039604 3:0.02103960396039604 4:0.011138613861386138 6:0.011138613861386138 5:0.006188118811881188 8:0.006188118811881188 11:0.0012376237623762376 14:0.0012376237623762376 16:0.0012376237623762376 17:0.0012376237623762376 19:0.0012376237623762376 0:0.0012376237623762376 7:0.0012376237623762376 10:0.0012376237623762376
AP890131-0026 7:0.3798828125 9:0.3603515625 4:0.0478515625 5:0.0478515625 18:0.0400390625 17:0.0361328125 6:0.0283203125 13:0.0166015625 14:0.0126953125 2:0.0087890625 12:0.0048828125 0:0.0048828125 8:0.0048828125 11:9.765625E-4 15:9.765625E-4 16:9.765625E-4 19:9.765625E-4 1:9.765625E-4 3:9.765625E-4 10:9.765625E-4
AP890131-0057 2:0.6346153846153846 18:0.11324786324786325 15:0.0876068376068376 7:0.07051282051282051 5:0.03632478632478633 13:0.010683760683760684 16:0.010683760683760684 4:0.010683760683760684 11:0.002136752136752137 12:0.002136752136752137 14:0.002136752136752137 17:0.002136752136752137 19:0.002136752136752137 0:0.002136752136752137 1:0.002136752136752137 3:0.002136752136752137 6:0.002136752136752137 8:0.002136752136752137 9:0.002136752136752137 10:0.002136752136752137
AP890131-0098 9:0.39457831325301207 13:0.22590361445783133 0:0.11345381526104417 17:0.06124497991967871 14:0.05321285140562249 19:0.045180722891566265 3:0.03313253012048193 12:0.02108433734939759 16:0.02108433734939759 1:0.01706827309236948 10:0.0050200803212851405 11:0.001004016064257028 15:0.001004016064257028 18:0.001004016064257028 2:0.001004016064257028 4:0.001004016064257028 5:0.001004016064257028 6:0.001004016064257028 7:0.001004016064257028 8:0.001004016064257028
AP890131-0196 6:0.29612546125461253 9:0.18173431734317344 16:0.1411439114391144 1:0.09317343173431734 18:0.08579335793357934 12:0.05627306273062731 7:0.052583025830258305 8:0.045202952029520294 0:0.03044280442804428 2:0.004612546125461255 10:0.004612546125461255 11:9.225092250922509E-4 13:9.225092250922509E-4 14:9.225092250922509E-4 15:9.225092250922509E-4 17:9.225092250922509E-4 19:9.225092250922509E-4 3:9.225092250922509E-4 4:9.225092250922509E-4 5:9.225092250922509E-4
AP890201-0010 4:0.31066176470588236 18:0.25919117647058826 1:0.17095588235294118 13:0.0974264705882353 2:0.06801470588235294 16:0.03860294117647059 12:0.016544117647058824 7:0.016544117647058824 11:0.001838235294117647 14:0.001838235294117647 15:0.001838235294117647 17:0.001838235294117647 19:0.001838235294117647 0:0.001838235294117647 3:0.001838235294117647 5:0.001838235294117647 6:0.001838235294117647 8:0.001838235294117647 9:0.001838235294117647 10:0.001838235294117647
AP890201-0100 7:0.346 9:0.218 12:0.162 2:0.09 13:0.082 17:0.034 15:0.026 19:0.018 11:0.002 14:0.002 16:0.002 18:0.002 0:0.002 1:0.002 3:0.002 4:0.002 5:0.002 6:0.002 8:0.002 10:0.002
AP890201-0247 18:0.28942953020134227 16:0.2625838926174497 9:0.1115771812080537 13:0.08473154362416108 5:0.06459731543624161 3:0.041107382550335574 17:0.034395973154362415 4:0.034395973154362415 6:0.02097315436241611 14:0.01761744966442953 19:0.01761744966442953 7:0.007550335570469799 10:0.007550335570469799 11:8.389261744966443E-4 12:8.389261744966443E-4 15:8.389261744966443E-4 0:8.389261744966443E-4 1:8.389261744966443E-4 2:8.389261744966443E-4 8:8.389261744966443E-4
AP890202-0071 2:0.28463855421686746 9:0.19427710843373494 15:0.18825301204819278 12:0.10391566265060241 14:0.09186746987951808 6:0.025602409638554216 13:0.01957831325301205 3:0.01957831325301205 4:0.01957831325301205 8:0.01957831325301205 18:0.01355421686746988 0:0.007530120481927711 11:0.0015060240963855422 16:0.0015060240963855422 17:0.0015060240963855422 19:0.0015060240963855422 1:0.0015060240963855422 5:0.0015060240963855422 7:0.0015060240963855422 10:0.0015060240963855422
AP890202-0260 10:0.5124434389140271 18:0.2409502262443439 6:0.10520361990950226 7:0.0418552036199095 0:0.023755656108597284 1:0.019230769230769232 4:0.019230769230769232 8:0.010180995475113122 9:0.010180995475113122 17:0.005656108597285068 11:0.0011312217194570137 12:0.0011312217194570137 13:0.0011312217194570137 14:0.0011312217194570137 15:0.0011312217194570137 16:0.0011312217194570137 19:0.0011312217194570137 2:0.0011312217194570137 3:0.0011312217194570137 5:0.0011312217194570137
AP890202-0302 7:0.2849344978165939 10:0.21069868995633187 11:0.17139737991266377 18:0.1146288209606987 9:0.11026200873362445 13:0.027292576419213975 17:0.027292576419213975 8:0.02292576419213974 6:0.014192139737991267 5:0.0054585152838427945 12:0.001091703056768559 14:0.001091703056768559 15:0.001091703056768559 16:0.001091703056768559 19:0.001091703056768559 0:0.001091703056768559 1:0.001091703056768559 2:0.001091703056768559 3:0.001091703056768559 4:0.001091703056768559
AP890203-0154 14:0.2648698884758364 17:0.2128252788104089 18:0.10130111524163568 2:0.10130111524163568 16:0.07527881040892194 9:0.07156133828996282 13:0.0604089219330855 19:0.041821561338289966 7:0.03810408921933085 12:0.008364312267657992 6:0.008364312267657992 15:0.004646840148698885 0:0.004646840148698885 11:9.293680297397769E-4 1:9.293680297397769E-4 3:9.293680297397769E-4 4:9.293680297397769E-4 5:9.293680297397769E-4 8:9.293680297397769E-4 10:9.293680297397769E-4
AP890203-0262 10:0.30777777777777776 18:0.22777777777777777 15:0.14777777777777779 6:0.08555555555555555 8:0.07666666666666666 11:0.04555555555555556 5:0.023333333333333334 14:0.01888888888888889 9:0.01888888888888889 12:0.014444444444444444 13:0.01 2:0.01 0:0.005555555555555556 16:0.0011111111111111111 17:0.0011111111111111111 19:0.0011111111111111111 1:0.0011111111111111111 3:0.0011111111111111111 4:0.0011111111111111111 7:0.0011111111111111111
AP890204-0141 10:0.2403846153846154 14:0.16773504273504272 18:0.16773504273504272 9:0.13354700854700854 13:0.060897435897435896 2:0.05235042735042735 3:0.04807692307692308 1:0.03952991452991453 6:0.03952991452991453 8:0.018162393162393164 5:0.009615384615384616 11:0.005341880341880342 15:0.005341880341880342 19:0.005341880341880342 12:0.0010683760683760685 16:0.0010683760683760685 17:0.0010683760683760685 0:0.0010683760683760685 4:0.0010683760683760685 7:0.0010683760683760685
AP890204-0157 9:0.3460698689956332 17:0.24126637554585154 15:0.0927947598253275 1:0.07969432314410481 12:0.05349344978165939 7:0.05349344978165939 18:0.04039301310043668 14:0.03165938864628821 6:0.018558951965065504 4:0.014192139737991267 11:0.009825327510917031 3:0.009825327510917031 13:0.001091703056768559 16:0.001091703056768559 19:0.001091703056768559 0:0.001091703056768559 2:0.001091703056768559 5:0.001091703056768559 8:0.001091703056768559 10:0.001091703056768559
AP890204-0174 10:0.5947037701974865 18:0.1943447037701975 1:0.047127468581687613 6:0.041741472172351884 11:0.03096947935368043 9:0.025583482944344704 7:0.02199281867145422 8:0.01481149012567325 15:0.011220825852782765 5:0.009425493716337522 0:0.004039497307001795 12:4.488330341113106E-4 13:4.488330341113106E-4 14:4.488330341113106E-4 16:4.488330341113106E-4 17:4.488330341113106E-4 19:4.488330341113106E-4 2:4.488330341113106E-4 3:4.488330341113106E-4 4:4.488330341113106E-4
