AP890103-0012 8:0.21118421052631578 11:0.1875 12:0.17171052631578948 17:0.11644736842105263 9:0.09013157894736842 15:0.05592105263157895 16:0.0506578947368421 2:0.04276315789473684 4:0.021710526315789475 5:0.01381578947368421 13:0.008552631578947369 3:0.008552631578947369 19:0.0059210526315789476 6:0.0059210526315789476 14:0.003289473684210526 1:0.003289473684210526 18:6.578947368421052E-4 0:6.578947368421052E-4 7:6.578947368421052E-4 10:6.578947368421052E-4
AP890126-0176 1:0.5584016393442623 9:0.2182377049180328 16:0.12397540983606557 6:0.025614754098360656 11:0.02151639344262295 19:0.017418032786885244 5:0.009221311475409836 7:0.009221311475409836 10:0.005122950819672131 12:0.0010245901639344263 13:0.0010245901639344263 14:0.0010245901639344263 15:0.0010245901639344263 17:0.0010245901639344263 18:0.0010245901639344263 0:0.0010245901639344263 2:0.0010245901639344263 3:0.0010245901639344263 4:0.0010245901639344263 8:0.0010245901639344263
AP890126-0211 1:0.7152255639097744 9:0.1137218045112782 11:0.08740601503759399 4:0.02725563909774436 16:0.019736842105263157 12:0.012218045112781954 6:0.012218045112781954 13:9.398496240601503E-4 14:9.398496240601503E-4 15:9.398496240601503E-4 17:9.398496240601503E-4 18:9.398496240601503E-4 19:9.398496240601503E-4 0:9.398496240601503E-4 2:9.398496240601503E-4 3:9.398496240601503E-4 5:9.398496240601503E-4 7:9.398496240601503E-4 8:9.398496240601503E-4 10:9.398496240601503E-4
AP890127-0011 12:0.5607416879795396 11:0.20524296675191817 2:0.06969309462915602 17:0.05690537084398977 0:0.049232736572890026 16:0.023657289002557546 4:0.013427109974424553 1:0.008312020460358057 5:0.005754475703324808 13:6.393861892583121E-4 14:6.393861892583121E-4 15:6.393861892583121E-4 18:6.393861892583121E-4 19:6.393861892583121E-4 3:6.393861892583121E-4 6:6.393861892583121E-4 7:6.393861892583121E-4 8:6.393861892583121E-4 9:6.393861892583121E-4 10:6.393861892583121E-4
AP890127-0054 10:0.36607142857142855 9:0.23695054945054944 4:0.11607142857142858 14:0.07486263736263736 18:0.06387362637362637 13:0.03914835164835165 0:0.030906593406593408 17:0.019917582417582416 16:0.017170329670329672 3:0.017170329670329672 12:0.011675824175824176 11:6.868131868131869E-4 15:6.868131868131869E-4 19:6.868131868131869E-4 1:6.868131868131869E-4 2:6.868131868131869E-4 5:6.868131868131869E-4 6:6.868131868131869E-4 7:6.868131868131869E-4 8:6.868131868131869E-4
AP890127-0165 4:0.28168044077134985 11:0.16873278236914602 9:0.13016528925619836 15:0.09159779614325068 14:0.07231404958677685 6:0.07231404958677685 12:0.06955922865013774 19:0.05027548209366391 5:0.028236914600550965 0:0.025482093663911846 17:0.003443526170798898 13:6.887052341597796E-4 16:6.887052341597796E-4 18:6.887052341597796E-4 1:6.887052341597796E-4 2:6.887052341597796E-4 3:6.887052341597796E-4 7:6.887052341597796E-4 8:6.887052341597796E-4 10:6.887052341597796E-4
AP890128-0011 4:0.26636363636363636 9:0.1572727272727273 11:0.13545454545454547 15:0.10272727272727272 14:0.09545454545454546 19:0.09545454545454546 12:0.04818181818181818 0:0.04454545454545455 5:0.015454545454545455 1:0.011818181818181818 17:0.008181818181818182 13:0.004545454545454545 3:0.004545454545454545 6:0.004545454545454545 16:9.090909090909091E-4 18:9.090909090909091E-4 2:9.090909090909091E-4 7:9.090909090909091E-4 8:9.090909090909091E-4 10:9.090909090909091E-4
AP890128-0085 7:0.4299645390070922 11:0.37322695035460995 9:0.10017730496453901 19:0.04698581560283688 15:0.018617021276595744 5:0.007978723404255319 13:0.004432624113475178 1:0.004432624113475178 6:0.004432624113475178 12:8.865248226950354E-4 14:8.865248226950354E-4 16:8.865248226950354E-4 17:8.865248226950354E-4 18:8.865248226950354E-4 0:8.865248226950354E-4 2:8.865248226950354E-4 3:8.865248226950354E-4 4:8.865248226950354E-4 8:8.865248226950354E-4 10:8.865248226950354E-4
AP890128-0097 1:0.5067771084337349 9:0.26581325301204817 11:0.10617469879518072 12:0.021837349397590362 5:0.01882530120481928 6:0.01882530120481928 15:0.01581325301204819 14:0.012801204819277108 3:0.009789156626506024 8:0.009789156626506024 16:0.0037650602409638554 17:0.0037650602409638554 13:7.530120481927711E-4 18:7.530120481927711E-4 19:7.530120481927711E-4 0:7.530120481927711E-4 2:7.530120481927711E-4 4:7.530120481927711E-4 7:7.530120481927711E-4 10:7.530120481927711E-4
AP890128-0098 10:0.44982993197278914 5:0.16751700680272108 11:0.12670068027210885 9:0.0824829931972789 16:0.041666666666666664 0:0.03486394557823129 17:0.02465986394557823 19:0.02465986394557823 6:0.01445578231292517 12:0.011054421768707483 1:0.007653061224489796 15:0.004251700680272109 8:0.004251700680272109 13:8.503401360544217E-4 14:8.503401360544217E-4 18:8.503401360544217E-4 2:8.503401360544217E-4 3:8.503401360544217E-4 4:8.503401360544217E-4 7:8.503401360544217E-4
AP890128-0169 11:0.20849056603773586 7:0.15943396226415094 9:0.1481132075471698 16:0.12924528301886792 12:0.09528301886792453 4:0.06509433962264151 3:0.04622641509433962 5:0.03490566037735849 13:0.027358490566037737 8:0.027358490566037737 10:0.027358490566037737 17:0.012264150943396227 15:0.008490566037735849 14:0.0047169811320754715 18:9.433962264150943E-4 19:9.433962264150943E-4 0:9.433962264150943E-4 1:9.433962264150943E-4 2:9.433962264150943E-4 6:9.433962264150943E-4
AP890130-0195 7:0.40264797507788164 11:0.20638629283489096 19:0.1409657320872274 9:0.08800623052959501 16:0.04127725856697819 15:0.0381619937694704 12:0.035046728971962614 2:0.016355140186915886 14:0.010124610591900311 3:0.010124610591900311 17:0.003894080996884735 13:7.78816199376947E-4 18:7.78816199376947E-4 0:7.78816199376947E-4 1:7.78816199376947E-4 4:7.78816199376947E-4 5:7.78816199376947E-4 6:7.78816199376947E-4 8:7.78816199376947E-4 10:7.78816199376947E-4
AP890131-0143 1:0.31521739130434784 9:0.2382943143812709 14:0.15802675585284282 16:0.09113712374581939 13:0.06438127090301003 12:0.04431438127090301 11:0.03762541806020067 5:0.024247491638795988 18:0.007525083612040134 7:0.004180602006688963 8:0.004180602006688963 10:0.004180602006688963 15:8.361204013377926E-4 17:8.361204013377926E-4 19:8.361204013377926E-4 0:8.361204013377926E-4 2:8.361204013377926E-4 3:8.361204013377926E-4 4:8.361204013377926E-4 6:8.361204013377926E-4
AP890131-0154 19:0.3023012552301255 2:0.21443514644351463 11:0.17259414225941422 7:0.09728033472803348 8:0.09309623430962342 14:0.04707112970711297 9:0.04707112970711297 4:0.009414225941422594 0:0.005230125523012552 12:0.0010460251046025104 13:0.0010460251046025104 15:0.0010460251046025104 16:0.0010460251046025104 17:0.0010460251046025104 18:0.0010460251046025104 1:0.0010460251046025104 3:0.0010460251046025104 5:0.0010460251046025104 6:0.0010460251046025104 10:0.0010460251046025104
AP890131-0184 19:0.48660714285714285 14:0.16517857142857142 9:0.11160714285714286 15:0.05803571428571429 7:0.05803571428571429 11:0.04017857142857143 2:0.022321428571428572 12:0.004464285714285714 13:0.004464285714285714 16:0.004464285714285714 17:0.004464285714285714 18:0.004464285714285714 0:0.004464285714285714 1:0.004464285714285714 3:0.004464285714285714 4:0.004464285714285714 5:0.004464285714285714 6:0.004464285714285714 8:0.004464285714285714 10:0.004464285714285714
AP890131-0260 15:0.26978891820580475 0:0.18007915567282323 9:0.09564643799472296 14:0.09300791556728233 11:0.08509234828496043 19:0.04551451187335093 7:0.04551451187335093 4:0.040237467018469655 12:0.037598944591029027 13:0.029683377308707123 3:0.021767810026385226 8:0.021767810026385226 18:0.01912928759894459 1:0.005936675461741424 16:0.0032981530343007917 10:0.0032981530343007917 17:6.596306068601583E-4 2:6.596306068601583E-4 5:6.596306068601583E-4 6:6.596306068601583E-4
AP890201-0155 7:0.5479857819905213 11:0.20438388625592416 9:0.07168246445497631 19:0.0693127962085308 3:0.029028436018957347 2:0.017180094786729858 8:0.017180094786729858 16:0.012440758293838863 17:0.012440758293838863 14:0.010071090047393365 15:0.002962085308056872 12:5.924170616113745E-4 13:5.924170616113745E-4 18:5.924170616113745E-4 0:5.924170616113745E-4 1:5.924170616113745E-4 4:5.924170616113745E-4 5:5.924170616113745E-4 6:5.924170616113745E-4 10:5.924170616113745E-4
AP890201-0169 15:0.495 11:0.15214285714285714 9:0.10071428571428571 19:0.09785714285714285 4:0.055 7:0.029285714285714286 14:0.023571428571428573 3:0.020714285714285713 13:0.009285714285714286 5:0.0064285714285714285 1:0.0035714285714285713 12:7.142857142857143E-4 16:7.142857142857143E-4 17:7.142857142857143E-4 18:7.142857142857143E-4 0:7.142857142857143E-4 2:7.142857142857143E-4 6:7.142857142857143E-4 8:7.142857142857143E-4 10:7.142857142857143E-4
AP890201-0211 15:0.5262738853503185 4:0.23964968152866242 9:0.10270700636942676 11:0.06130573248407643 19:0.04538216560509554 8:0.010350318471337579 18:0.003980891719745223 12:7.961783439490446E-4 13:7.961783439490446E-4 14:7.961783439490446E-4 16:7.961783439490446E-4 17:7.961783439490446E-4 0:7.961783439490446E-4 1:7.961783439490446E-4 2:7.961783439490446E-4 3:7.961783439490446E-4 5:7.961783439490446E-4 6:7.961783439490446E-4 7:7.961783439490446E-4 10:7.961783439490446E-4
AP890202-0039 7:0.4880281690140845 11:0.25704225352112675 19:0.1528169014084507 9:0.03732394366197183 4:0.014788732394366197 14:0.011971830985915493 13:0.009154929577464789 17:0.009154929577464789 12:0.0035211267605633804 15:0.0035211267605633804 3:0.0035211267605633804 5:0.0035211267605633804 16:7.042253521126761E-4 18:7.042253521126761E-4 0:7.042253521126761E-4 1:7.042253521126761E-4 2:7.042253521126761E-4 6:7.042253521126761E-4 8:7.042253521126761E-4 10:7.042253521126761E-4
AP890203-0018 15:0.42728531855955676 4:0.23614958448753462 19:0.12534626038781163 9:0.11703601108033242 11:0.025623268698060944 14:0.02008310249307479 0:0.014542936288088643 2:0.011772853185595568 1:0.009002770083102494 12:0.0034626038781163434 13:0.0034626038781163434 16:6.925207756232687E-4 17:6.925207756232687E-4 18:6.925207756232687E-4 3:6.925207756232687E-4 5:6.925207756232687E-4 6:6.925207756232687E-4 7:6.925207756232687E-4 8:6.925207756232687E-4 10:6.925207756232687E-4
AP890203-0038 14:0.41522988505747127 9:0.27155172413793105 0:0.11637931034482758 7:0.08764367816091954 8:0.03017241379310345 12:0.02442528735632184 19:0.02442528735632184 5:0.007183908045977011 10:0.007183908045977011 11:0.0014367816091954023 13:0.0014367816091954023 15:0.0014367816091954023 16:0.0014367816091954023 17:0.0014367816091954023 18:0.0014367816091954023 1:0.0014367816091954023 2:0.0014367816091954023 3:0.0014367816091954023 4:0.0014367816091954023 6:0.0014367816091954023
AP890203-0172 1:0.4126506024096386 9:0.2704819277108434 14:0.1427710843373494 11:0.06807228915662651 10:0.022289156626506025 0:0.01746987951807229 6:0.01746987951807229 15:0.015060240963855422 12:0.010240963855421687 18:0.00783132530120482 3:0.005421686746987952 16:0.0030120481927710845 19:0.0030120481927710845 13:6.024096385542169E-4 17:6.024096385542169E-4 2:6.024096385542169E-4 4:6.024096385542169E-4 5:6.024096385542169E-4 7:6.024096385542169E-4 8:6.024096385542169E-4
AP890203-0194 4:0.36757425742574257 9:0.1943069306930693 11:0.1646039603960396 6:0.0655940594059406 0:0.04579207920792079 7:0.03094059405940594 8:0.03094059405940594 18:0.02599009900990099 1:0.02599009900990099 15:0.02103960396039604 5:0.01608910891089109 12:0.0012376237623762376 13:0.0012376237623762376 14:0.0012376237623762376 16:0.0012376237623762376 17:0.0012376237623762376 19:0.0012376237623762376 2:0.0012376237623762376 3:0.0012376237623762376 10:0.0012376237623762376
AP890203-0200 7:0.3160112359550562 19:0.19241573033707865 9:0.15870786516853932 8:0.08567415730337079 0:0.06320224719101124 11:0.05758426966292135 1:0.02949438202247191 4:0.023876404494382022 12:0.012640449438202247 14:0.012640449438202247 15:0.012640449438202247 16:0.012640449438202247 5:0.012640449438202247 13:0.0014044943820224719 17:0.0014044943820224719 18:0.0014044943820224719 2:0.0014044943820224719 3:0.0014044943820224719 6:0.0014044943820224719 10:0.0014044943820224719
AP890204-0068 1:0.3894230769230769 9:0.33942307692307694 14:0.14711538461538462 11:0.03942307692307692 12:0.016346153846153847 16:0.016346153846153847 0:0.0125 3:0.0125 18:0.008653846153846154 13:0.004807692307692308 10:0.004807692307692308 15:9.615384615384616E-4 17:9.615384615384616E-4 19:9.615384615384616E-4 2:9.615384615384616E-4 4:9.615384615384616E-4 5:9.615384615384616E-4 6:9.615384615384616E-4 7:9.615384615384616E-4 8:9.615384615384616E-4
AP890204-0083 15:0.24571078431372548 12:0.22365196078431374 14:0.20159313725490197 9:0.13786764705882354 11:0.1256127450980392 4:0.02022058823529412 0:0.017769607843137254 8:0.007965686274509803 5:0.0055147058823529415 19:0.0030637254901960784 2:0.0030637254901960784 6:0.0030637254901960784 13:6.127450980392157E-4 16:6.127450980392157E-4 17:6.127450980392157E-4 18:6.127450980392157E-4 1:6.127450980392157E-4 3:6.127450980392157E-4 7:6.127450980392157E-4 10:6.127450980392157E-4
AP890205-0057 5:0.6332547169811321 9:0.10966981132075472 2:0.06721698113207547 7:0.06721698113207547 6:0.04363207547169811 11:0.03891509433962264 15:0.01061320754716981 19:0.01061320754716981 10:0.00589622641509434 12:0.0011792452830188679 13:0.0011792452830188679 14:0.0011792452830188679 16:0.0011792452830188679 17:0.0011792452830188679 18:0.0011792452830188679 0:0.0011792452830188679 1:0.0011792452830188679 3:0.0011792452830188679 4:0.0011792452830188679 8:0.0011792452830188679
AP890205-0063 10:0.5549242424242424 16:0.2821969696969697 13:0.032196969696969696 6:0.032196969696969696 9:0.032196969696969696 5:0.017045454545454544 12:0.00946969696969697 1:0.00946969696969697 7:0.00946969696969697 11:0.001893939393939394 14:0.001893939393939394 15:0.001893939393939394 17:0.001893939393939394 18:0.001893939393939394 19:0.001893939393939394 0:0.001893939393939394 2:0.001893939393939394 3:0.001893939393939394 4:0.001893939393939394 8:0.001893939393939394
AP890206-0132 9:0.23081683168316833 17:0.20853960396039603 16:0.11943069306930693 18:0.10705445544554455 11:0.07982673267326733 5:0.06992574257425743 6:0.0525990099009901 2:0.037747524752475246 15:0.027846534653465347 12:0.01547029702970297 10:0.01547029702970297 4:0.012995049504950494 0:0.01051980198019802 13:0.005569306930693069 1:0.003094059405940594 14:6.188118811881188E-4 19:6.188118811881188E-4 3:6.188118811881188E-4 7:6.188118811881188E-4 8:6.188118811881188E-4
AP890206-0135 0:0.4573412698412698 9:0.17162698412698413 11:0.12797619047619047 14:0.05257936507936508 2:0.05257936507936508 19:0.03273809523809524 8:0.028769841269841268 6:0.0248015873015873 17:0.012896825396825396 7:0.012896825396825396 4:0.008928571428571428 16:0.00496031746031746 18:0.00496031746031746 12:9.92063492063492E-4 13:9.92063492063492E-4 15:9.92063492063492E-4 1:9.92063492063492E-4 3:9.92063492063492E-4 5:9.92063492063492E-4 10:9.92063492063492E-4
AP890207-0092 17:0.27564102564102566 9:0.18772893772893773 16:0.14377289377289376 5:0.1401098901098901 11:0.06318681318681318 18:0.05952380952380952 4:0.037545787545787544 2:0.022893772893772892 13:0.011904761904761904 6:0.011904761904761904 7:0.011904761904761904 1:0.008241758241758242 10:0.008241758241758242 14:0.004578754578754579 19:0.004578754578754579 3:0.004578754578754579 12:9.157509157509158E-4 15:9.157509157509158E-4 0:9.157509157509158E-4 8:9.157509157509158E-4
AP890207-0114 19:0.5798969072164949 9:0.12628865979381443 15:0.1056701030927835 14:0.06443298969072164 6:0.04381443298969072 16:0.01288659793814433 17:0.01288659793814433 5:0.01288659793814433 8:0.01288659793814433 11:0.002577319587628866 12:0.002577319587628866 13:0.002577319587628866 18:0.002577319587628866 0:0.002577319587628866 1:0.002577319587628866 2:0.002577319587628866 3:0.002577319587628866 4:0.002577319587628866 7:0.002577319587628866 10:0.002577319587628866
AP890207-0187 15:0.5138376383763837 19:0.17804428044280443 7:0.07841328413284133 14:0.05627306273062731 11:0.048892988929889296 5:0.03782287822878229 12:0.03413284132841329 4:0.011992619926199263 0:0.008302583025830259 3:0.008302583025830259 8:0.008302583025830259 6:0.004612546125461255 9:0.004612546125461255 13:9.225092250922509E-4 16:9.225092250922509E-4 17:9.225092250922509E-4 18:9.225092250922509E-4 1:9.225092250922509E-4 2:9.225092250922509E-4 10:9.225092250922509E-4
AP890207-0192 1:0.5892857142857143 9:0.17752100840336135 11:0.0976890756302521 5:0.038865546218487396 15:0.026260504201680673 16:0.026260504201680673 14:0.017857142857142856 8:0.009453781512605041 0:0.005252100840336135 12:0.0010504201680672268 13:0.0010504201680672268 17:0.0010504201680672268 18:0.0010504201680672268 19:0.0010504201680672268 2:0.0010504201680672268 3:0.0010504201680672268 4:0.0010504201680672268 6:0.0010504201680672268 7:0.0010504201680672268 10:0.0010504201680672268
AP890208-0124 15:0.5682773109243697 19:0.3161764705882353 9:0.038865546218487396 4:0.017857142857142856 11:0.01365546218487395 13:0.009453781512605041 1:0.009453781512605041 10:0.009453781512605041 7:0.005252100840336135 12:0.0010504201680672268 14:0.0010504201680672268 16:0.0010504201680672268 17:0.0010504201680672268 18:0.0010504201680672268 0:0.0010504201680672268 2:0.0010504201680672268 3:0.0010504201680672268 5:0.0010504201680672268 6:0.0010504201680672268 8:0.0010504201680672268
AP890208-0183 15:0.23214285714285715 7:0.13214285714285715 11:0.11785714285714285 2:0.10357142857142858 9:0.10357142857142858 8:0.075 3:0.060714285714285714 6:0.060714285714285714 4:0.04642857142857143 13:0.017857142857142856 14:0.017857142857142856 12:0.0035714285714285713 16:0.0035714285714285713 17:0.0035714285714285713 18:0.0035714285714285713 19:0.0035714285714285713 0:0.0035714285714285713 1:0.0035714285714285713 5:0.0035714285714285713 10:0.0035714285714285713
AP890208-0193 9:0.2925531914893617 8:0.2570921985815603 14:0.12234042553191489 10:0.09397163120567376 18:0.08687943262411348 16:0.044326241134751775 11:0.03723404255319149 0:0.02304964539007092 4:0.02304964539007092 12:0.0017730496453900709 13:0.0017730496453900709 15:0.0017730496453900709 17:0.0017730496453900709 19:0.0017730496453900709 1:0.0017730496453900709 2:0.0017730496453900709 3:0.0017730496453900709 5:0.0017730496453900709 6:0.0017730496453900709 7:0.0017730496453900709
AP890208-0200 7:0.3967780429594272 11:0.18198090692124105 19:0.11515513126491647 2:0.10799522673031026 14:0.05548926014319809 9:0.04355608591885442 3:0.03400954653937947 12:0.02684964200477327 15:0.012529832935560859 8:0.010143198090692125 16:0.0053699284009546535 4:0.0053699284009546535 13:5.966587112171838E-4 17:5.966587112171838E-4 18:5.966587112171838E-4 0:5.966587112171838E-4 1:5.966587112171838E-4 5:5.966587112171838E-4 6:5.966587112171838E-4 10:5.966587112171838E-4
